title,alternate_titles,region,country,publisher,developer,release_date,players,coop,genre,esrb_rating,description
"#RaceDieRun","","Region Not Set","","QubicGames","","2019-08-08","1","No","Racing","E - Everyone","#RaceDieRun is an arcade racing game in which you pilot extremely fast ships. Easy controls meet a challenging gameplay in a #Race that perfectly executes the ""easy to learn, hard to master"" saying. You will #Die many times. But you will want to improve, repeat, #Run and gain a huge satisfaction from it.

More than 30 types of traps await you - from simple moving blocks to leaps of faith and other creative obstacles to overcome. Every level will give you a different set of challenges to beat.

You can always just give up and quit with rage. But you’re not that type, aren’t you?"
"0x0 Minimalist","","Other","","","","2021-12-04","1","No","Puzzle | Education | Virtual Console","E - Everyone","Sokoban Simple
Classic computer puzzle game. Push to complete the puzzle, starts easy and gets really hard."
"1-2-Switch","1, 2, Switch | 1 2 Switch","NTSC","","Nintendo","Nintendo","2017-03-03","2","No","Action","E10+ - Everyone 10+","A Face-to-Face party like no other!

Throw an impromptu party anywhere with anyone thanks to a new play style in which players look at each other—not the screen! Bring the action and fun into the real world as you face off in wild-west duels, cow-milking competitions, a copycat dance-off, and more. Each game takes advantage of the Joy-Con controller features of the Nintendo Switch system in different ways. While the action unfolds off- screen, the audience watches the players themselves instead of the screen. That makes it as hilarious to watch as it is to play – an instant party amplifier!

Features:

Face-to-Face Play – Look at your friends rather than the screen as you compete in a new style of video game party full of fast and fun face-to-face games. Stare down your opponent in a wild-west duel, mimic your opponent's poses in a copycat dance-off, or rally for victory in a heated table tennis face-off.
Anywhere with anyone – Bring fun and surprise to barbecues, house parties, or wherever you travel by using the built-in stand of the Nintendo Switch system. The Nintendo Switch system comes bundled with a pair of Joy-Con controllers, allowing the party to start with just one system and the game for instant multiplayer fun.
Intuitive and simple controls using Joy-Con features – Simple rules make it easy for anyone to play and fun for everyone to watch. Each player holds a single Joy-Con, and different games use different controller features, such as motion control, HD rumble, or the IR Motion Camera."
"10 Second Ninja X","","Other","","","","2021-07-30","1","No","Platform | Virtual Console","T - Teen","10 SECOND NINJA X is a blisteringly fast, overwhelmingly intense action game. The nefarious Captain Greatbeard has kidnapped you and trapped your forest friends inside of his army of robots like some kind of psychopath. Greatbeard doesn't think you're the fastest ninja who ever lived - he is WRONG. Destroy all of Greatbeard's robots in each level in ten seconds or less. Be fast enough to get the coveted three star rating in each. Fight through 100 levels, explore Greatbeard's airship, discover secrets, climb the leaderboards and show everyone what it means to be THE FASTEST, COOLEST, MOST FOCUS TEST APPROVED HERO EVER."
"10 Second Run RETURNS","","Region Not Set","","","","2018-02-22","4","No","Action | Racing | Party","Not Rated","Das legendäre Action-Spiel „10 Seconds Run“ ist zurück! Das Spielprinzip ist einfach: Renne, springe und sprinte, um die Ziellinie in unter zehn Sekunden zu erreichen.

Je mehr Level du meisterst, desto mehr Strichmännchen schaltest du frei. Renne allein oder tritt im Mehrspielermodus gegen andere Spieler an! Egal wann, wo und mit wem – jetzt heißt es rennen, rennen, rennen! Erlebe, wie viel Aufregung man in zehn Sekunden erleben kann – und wie lang zehn Sekunden doch sein können!"
"1000xRESIST","","NTSC-U","","","","2024-05-09","1","No","Adventure","M - Mature 17+","1000xRESIST is a thrilling sci-fi adventure. The year is unknown, and a disease spread by an alien invasion keeps you underground. You are Watcher. You dutifully fulfil your purpose in serving the ALLMOTHER, until the day you discover a shocking secret that changes everything."
"112 Operator","","Other","","","","2021-07-21","1","No","Action | Construction and Management Simulation | Strategy | Sandbox | Virtual Console","M - Mature 17+","112 Operator allows you to manage emergency services on a global scale. Dispatch units, take calls and face situations caused by weather, traffic or changing seasons. Help the city survive escalating events like riots, organized crime, terrorist attacks, cataclysms, natural disasters and many more!

Choose one of the European cities in Career mode and find out if you'll manage to climb up to the very top of an operator's career ladder. Follow the commands of your supervisors and see your actions affecting people you're in charge of."
"12 is Better Than 6","","Region Not Set","","HypeTrain Digital","Ink Stains Games","2019-03-03","1","No","Action | Adventure | Shooter","M - Mature 17+","12 is Better Than 6. 12 is Better Than 6 is a dynamic top-down shooter with stealth elements, presented in a Wild West theme. The story puts you in the shoes of escaped slave fleeing to the United States in 1873."
"12 Labours of Hercules IV: Mother Nature","","Other","","Jetdogs Studios","","2021-08-31","1","No","Strategy","Not Rated","The legendary hero Hercules and his wife Megara are back, ready to embark on their next adventure! The Gods are outraged at their defeat and have summoned a fearsome beast who can match Hercules's god-like strength. The beast has trampled the countryside, turning lush gardens into desert wastelands! Restore the world's beauty by using everything at your disposal, from Megara's magical abilities to even a fire hydrant! Team up with friendly allies like King Midas and Epeius with his famous Trojan Horse to save Mother Nature from destruction. - Over 50 levels with new music and a new story! - Secret Challenges! Certain levels have hidden objects! - Build the mighty Trojan Horse!"
"12 orbits","","NTSC","","","","2018-04-27","12","Yes","Action | Sports | Party | Virtual Console","E - Everyone","12 orbits doesn’t require any prior knowledge, preparation time or additional controllers. Your left and right Joy-Con, or even the touch screen alone, are all you need for any number of players. The only limit is how close you’d like to be together.

12 orbits is colorful, friendly, fun, and sometimes a little chaotic. You will score goals, color spheres, defend your territory and try to grow as long as possible in 4 varied game modes. It’s you against all comers, or grouped as teams.

With simple rules and only one button per player, 12 orbits can be taught to anyone in no time. You can set up a new game in a matter of seconds, even for 12 players. And since each round only lasts about 5 minutes, there’s always time for another quick match!

Features:
• Local multiplayer for everybody at once. Anywhere. Anytime.
• Play versus or in teams in 4 varied game modes
• Choose from 20 maps and 5 modifiers
• Setup is done in seconds, even for 12 players
• The basic mechanics are simple and can be picked up very quickly
• …yet strategy and teamwork become more important the longer you play
• Includes colorblind mode, so that everybody can join in"
