title,alternate_titles,region,country,publisher,developer,release_date,players,coop,genre,esrb_rating,description
"Cloudpunk [Signature Edition]","","PAL","","Merge Games","","2020-10-15","1","No","Action | Adventure","M - Mature 17+","No overview is currently available for this title, please feel free to add one."
"Clouds & Sheep 2","","Other","","","HandyGames","2016-11-18","1","No","Adventure | Sandbox","E - Everyone","Feed them, play with them and they will love YOU back!
Solve countless quests and fulfill your wooly friends’ needs. Plant grass, flowers, trees and decorate different pastures to make them even more beautiful. Control the clouds and make it rain or protect your flock from dangerous thunder. Provide your sheep with food, accessories, toys and more and style them with funny costumes! Let’s start and become the best shepherd in the world!

✔ Simulation game with adorable sheep
✔ Open-ended game set in a beautiful 3D world
✔ Raise sweet little lambs
✔ Grow and harvest various resources
✔ Customize their pasture
✔ Control the weather
✔ Suitable for kids, but also fun for the whole family

1-4 players
450MB minimum save size
DUALSHOCK®4

Software subject to license (us.playstation.com/softwarelicense). Online features require an account and are subject to terms of service and applicable privacy policy (playstationnetwork.com/terms-of-service & playstationnetwork.com/privacy-policy). One-time license fee for play on account’s designated primary PS4™ system and other PS4™ systems when signed in with that account.

© www.handy-games.com GmbH"
"Clustertruck","","Region Not Set","","","Landfall","2016-09-27","1","No","Action","E - Everyone","No overview is currently available for this title, please feel free to add one."
"Cobra Kai 2: Dojos Rising","","NTSC-U","","Game Mill Publishing, Inc.","GameMill Entertainment","2022-10-21","2","No","Action | Fighting | Family","E10+ - Everyone 10+","This product entitles you to download both the digital PS4™ version and the digital PS5™ version of this game.

Eagle Fang, Cobra Kai, Miyagi-do – Which is your dojo? That choice begins your journey, but then it’s up to you to recruit the most powerful team as you master your fighting style and battle to solidify your dojo’s LEGACY as the All Valley Karate Grand Champion!  

Key Game Features:

•	Exciting Game Modes: Jump into Story Mode and immerse yourself in an exciting new storyline that will have you fighting your way to the All Valley Tournament, or play Cobra Classics and relive epic moments from the show, and more!
•	Select your dojo: Choose from Eagle Fang, Cobra Kai or Miyagi-do and alongside your sensei, start training, recruiting and fighting to become the most powerful dojo and seal your destiny as the Grand Champion of the All Valley Tournament.
•	28 playable characters: Play as your favorite characters from the show’s expansive roster and make use of their special abilities and skills along your path to victory!
•	Increase your powers: Collect chi and coins to increase your skills. Recruit new dojo members and let their strength bolster your own as you build your dojo into a powerhouse.
•	Online VS. Tournament: Jump into online Tournament mode and compete in the All Valley Tournament. Fight your way to secure your legacy as the ultimate champion.

If you already own the PS4™ version of this game, you can get the PS5™ digital version at no extra cost and you do not need to purchase this product. Owners of a PS4™ disc copy must insert it into the PS5™ every time they want to download or play the PS5™ digital version. PS4™ game disc owners who buy the PS5™ Digital Edition disc-free console will not be able to get the PS5™ version at no extra cost."
"Cobra Kai: The Karate Kid Saga Continues","","NTSC","United States of America","","","2020-10-27","2","Yes","Action | Fighting","T - Teen","No overview is currently available for this title, please feel free to add one."
"Code Shifter","","NTSC","United States of America","","","1970-01-01","4","No","Action","E - Everyone","Side scrolling action"
"Code Vein","","PAL","United Kingdom of Great Britain and Northern Ireland","Bandai Namco Entertainment","Bandai Namco Entertainment","2019-09-27","1","No","Action | Role-Playing","M - Mature 17+","In the not too distant future, a mysterious disaster has brought collapse to the world as we know it. Towering skyscrapers, once symbols of prosperity, are now lifeless graves of humanity's past pierced by the Thorns of Judgment. At the center of the destruction lies a hidden society of Revenants called Vein. This final stronghold is where the remaining few fight to survive, blessed with Gifts of power in exchange for their memories and a thirst for blood. Give into the bloodlust fully and risk becoming one of the Lost, fiendish ghouls devoid of any remaining humanity. Wandering aimlessly in search of blood, the Lost will stop at nothing to satisfy their hunger. Team up and embark on a journey to the ends of hell to unlock your past and escape your living nightmare in Code Vein."
"Code Vein (Bloodthirst Edition) [Limited Edition]","","NTSC-J","Japan","Bandai Namco Studios","Bandai Namco Entertainment","2019-09-26","1","Yes","Action | Role-Playing","M - Mature 17+","PS4 Game: Code Vein
Special Box
Mia Karnstein Figure (17cm tall)
Artbook (Code Vein World Report)
Original Soundtrack CD (22-track)
DLC Accessory Set: Insatiable Bloodthirst – Includes three accessories and one exclusive design mask (while supplies last)"
"Code Vein [Deluxe Edition]","","PAL","United Kingdom of Great Britain and Northern Ireland","Bandai Namco Entertainment","Shift","2019-09-27","1","No","Action | Role-Playing","M - Mature 17+","In the face of certain death, we rise.

In the not too distant future, a mysterious disaster has brought collapse to the world as we know it. Towering skyscrapers, once symbols of prosperity, are now lifeless graves of humanity’s past pierced by the Thorns of Judgment. At the center of the destruction lies a hidden society of Revenants called Vein. This ﬁnal stronghold is where the remaining few ﬁght to survive, blessed with Gifts of power in exchange for their memories and a thirst for blood. Give into the bloodlust fully and risk becoming one of the Lost, ﬁendish ghouls devoid of any remaining humanity. Wandering aimlessly in search of blood, the Lost will stop at nothing to satisfy their hunger.

The Deluxe Edition includes the following:
• Full Game
• Season Pass
• Season Pass bonus: Alternate Mia Set
• Deluxe Edition bonus: Accessory Set: Insatiable Bloodthirst"
"Code Vein [Revenant Bundle]","","NTSC","United States of America","Bandai Namco Entertainment","Bandai Namco Entertainment","2019-09-27","1","No","Action | Role-Playing","M - Mature 17+","In the Face of Certain Death, We Rise.

In the not too distant future, a mysterious disaster has brought collapse to the world as we know it. Towering skyscrapers, once symbols of prosperity, are now lifeless graves of humanity’s past pierced by the Thorns of Judgment. At the center of the destruction lies a hidden society of Revenants called Vein. This final stronghold is where the remaining few fight to survive, blessed with Gifts of power in exchange for their memories and a thirst for blood. Give into the bloodlust fully and risk becoming one of the Lost, fiendish ghouls devoid of any remaining humanity. Wandering aimlessly in search of blood, the Lost will stop at nothing to satisfy their hunger. Team up and embark on a journey to the ends of hell to unlock your past and escape your living nightmare in ""CODE VEIN"".

Limited quantities exclusively at the BNEA Store. Set of 4 pins (BNEA Store pre-order bonus). Revenant Bundle contents: PS4 Game (Separately Packaged), Metal Case, Mia Karnstein Figurine & Digital Content (Original Art Book & Soundtrack)."
"Code: Realize - Bouquet of Rainbows [Limited Edition]","Code Realize Bouquet of Rainbows","NTSC","","Aksys Games","Otomate","2018-03-30","1","No","Action | Adventure","T - Teen","Follow the main protagonist Cardia as she forms friendships and deeper relationships with a diverse cast of characters who are determined to help her throughout her trials and tribulations while being there to support her as she faces the lingering demons of her past. The story begins with the main character, Cardia, isolated and alone in a mansion on the outskirts of a 19th century steampunk version of London. A victim of a mysterious affliction that makes her blood a virulent poison and her touch instantly lethal, Cardia is shunned as a monster. Through a number of events both grand and seemingly insignificant, Cardia is pursued by the Royal Guard, kidnapped by the gentleman thief Arsene Lupin, and joined by a myriad of other handsome figures out of the best of western literature. With her new-found friends (and suitors) Cardia ventures out in the world to unravel the mysteries surrounding her very existence. PS4 Limited Edition package includes: Two games on one disc - Code Realize: Guardian of Rebirth & Code Realize: Future Blessings Full-color 17” x 24” printed cloth banner featuring the gentlemen of Code Realize Set of nine exclusive 1.5” metal character pins Set of eight collectible 4” x 6” bromide cards with character bios on the back."
"Code: Realize - Wintertide Miracles [Limited Edition]","Code Realize Wintertide Miracles","NTSC","","Aksys Games","Idea Factory","2019-02-14","1","No","Action | Adventure","T - Teen","Brought to you by Idea Factory and Design Factory, Code: Realize ? Wintertide Miracles Limited Edition for PlayStation 4 offers plenty of brand new content in the epic otome series along with several special bonuses. Return to the tale of maiden Cardia and a cast of historical handsome figures with a winter-themed fan disc full of new plots and new opportunities for romance. Along with the game, the Limited Edition features six 3"" tall chibi figurines of your favorite characters as well as eight character cards and a collectible rigid box."
"Code:Realize - Bouquet of Rainbows","","Region Not Set","","Idea Factory","Otomate","2018-03-30","1","No","Life Simulation","T - Teen","Code: Realize ~Guardian of Rebirth~ and ~Future Blessings~ is getting a 2-in-1 port for PS4"
"Code:Realize - Wintertide Miracles","","NTSC","United States of America","Idea Factory","Aksys Games","2019-02-14","1","No","Action | Adventure","T - Teen","Discover a new yuletide tale as the Steel City is covered in a blanket of white.
Cardia encounters more dashing literary characters - new friends and foes.
Strengthen one relationship or choose to court multiple gentlemen at the same time to let chaos reign!
Uncover fresh intrigue as Cardia delves into the mysteries of her own family and the dashing suitors.

UPC / Barcode: 853736006651"
"Coffee Crisis","","Other","","mega cat studios","","2020-02-28","2","Yes","Action | Fighting | Virtual Console","T - Teen","Coffee Crisis is an neo-rogue brawler that puts you in the shoes of the only baristas on Earth with enough heavy metal in their veins to fend off an alien assault. Play solo or join up with a friend to fight across eight unique locations ranging from your Coffee House HQ to the far reaches of outer space."
"Coffee Crisis (Special Edition)","","Region Not Set","","","","2020-03-11","2","Yes","Action | Fighting","E - Everyone","No overview is currently available for this title, please feel free to add one."
"Coffee Talk","","Region Not Set","","Toge Productions","","2020-01-29","1","No","Adventure","T - Teen","Coffee Talk is a game about listening to people’s problems and helping them by serving up a warm drink out of the ingredients you have in stock. It is a game that depicts lives as humanly as possible, while having a cast that is more than just humans.

Immerse yourself in the stories of alternative-Seattle inhabitants, ranging from a dramatic love story between an elf and a succubus, an alien trying to understand humans’ lives, and many others modern readers will find strongly echo the world around them."
"Coffee Talk [Single Shot Edition]","","NTSC","United States of America","Serenity Forge","","2023-01-23","1","No","Life Simulation","M - Mature 17+","Coffee Talk is a game about listening to people’s problems and helping them by serving up a warm drink out of the ingredients you have in stock. It is a game that depicts lives as humanly as possible while having a cast that is more than just humans. Immerse yourself in the stories of alternative-Seattle inhabitants, ranging from a dramatic love story between an elf and a succubus, an alien trying to understand humans’ lives, and many others modern readers will find strongly echo the world around them.

Coffee Talk [Single Shot Edition] includes:

- Base Game
- Wooden Charm
- Sticker Sheets(9 pcs)
- Soundtrack Download Card"
"COFFEE TALK COLLECTOR'S EDITION","","PAL","United Kingdom of Great Britain and Northern Ireland","Strictly Limited Games","","2020-04-26","1","No","Adventure | Life Simulation","T - Teen","Coffee Talk is a game about listening to people’s problems and helping them by serving up a warm drink out of the ingredients you have in stock. It is a game that depicts lives as humanly as possible, while having a cast that is more than just humans.

Immerse yourself in the stories of alternative-Seattle inhabitants, ranging from a dramatic love story between an elf and a succubus, an alien trying to understand humans’ lives, and many others modern readers will find strongly echo the world around them!

The Coffee Talk Collector's Edition contains:

Coffee Talk (PS4)
Hardcover CE Box with magnetic lock
Original Soundtrack with 2 CD's
Hardcover Artbook 'Coffeine Compendium'
Stickersheet
Large Poster
6 Character Art
Approximate size of the Collector's Edition box: 22cm x 16cm x 6,5cm (8,7 x 6,3 x 2,6 Inches)"
"Coffee Talk Episode 2: Hibiscus & Butterfly [Single Shot Edition]","","NTSC","United States of America","Serenity Forge","","2023-01-07","1","No","Life Simulation","T - Teen","Dust off your coffee machine and prepare your warmest smile to meet your customers again in the second episode of the much-loved coffee brewing and heart-to-heart talking simulator; Coffee Talk Episode 2: Hibiscus & Butterfly.

It’s time to revisit your favorite late-night coffee shop and reconnect with your fantasy friends over a warm drink or two. You are the barista, and your customers aren’t always human. Listen to their stories, fix them a coffee, and influence their hearts.

Coffee Talk Episode 2: Hibiscus & Butterfly [Single Shot Edition] includes:

- Base Game
- Wooden Charm
- Sticker Sheets (11 pcs)
- Soundtrack Download Card"
"Coffin Dodgers","","Region Not Set","","Milky Tea Studios","Wales Interactive","2016-05-06","2","No","Action | Racing | Sports","M - Mature 17+","No overview is currently available for this title, please feel free to add one."
"COGEN: Sword of Rewind","","NTSC","United States of America","","","2022-01-27","1","No","Action | Platform","E10+ - Everyone 10+","Fight, Die, Rewind. A new kind of Sword Action.

Story: Awakening to find herself sprawled on a floor of hard steel, the first thing that greets Kohaku's eyes is a strange talking sword named ExeBreaker. Unsure of where she is or what's going on, she agrees to this sardonic sword's proposal to join forces, and together they journey deep into the heart of a transformed Cogen City—once Kohaku's home, now a collapsing ruin. Both mystery and mayhem await her, but with the power of ExeBreaker's Ouroboros System on her side, nothing will stop her from discovering the truth of what happened to her beloved home.

Defy Death by Rewinding Time!

Any hit you take is a death sentence in this side-scrolling 2D action game. But fear not! You may lack the HP to weather a beating, but you've got the Ouroboros System on your side. This futuristic technology kicks in the instant death embraces you and allows you to rewind up to 3 seconds of time. Slip up and wish you could take it back? Want to play around and experiment? Easy, just rewind the clock! Hone your skills through trial and error, and triumph over diabolical traps and legions of fearsome foes!"
"COGEN: Sword of Rewind [Collector's Edition]","","NTSC-U","United States of America","","","2022-01-25","1","No","Action | Adventure","E10+ - Everyone 10+","Fight, Die, Rewind. A new kind of Sword Action.

Story: Awakening to find herself sprawled on a floor of hard steel, the first thing that greets Kohaku's eyes is a strange talking sword named ExeBreaker. Unsure of where she is or what's going on, she agrees to this sardonic sword's proposal to join forces, and together they journey deep into the heart of a transformed Cogen City—once Kohaku's home, now a collapsing ruin. Both mystery and mayhem await her, but with the power of ExeBreaker's Ouroboros System on her side, nothing will stop her from discovering the truth of what happened to her beloved home.

Defy Death by Rewinding Time!

Any hit you take is a death sentence in this side-scrolling 2D action game. But fear not! You may lack the HP to weather a beating, but you've got the Ouroboros System on your side. This futuristic technology kicks in the instant death embraces you and allows you to rewind up to 3 seconds of time. Slip up and wish you could take it back? Want to play around and experiment? Easy, just rewind the clock! Hone your skills through trial and error, and triumph over diabolical traps and legions of fearsome foes!

Collector's Edition contents:
- Physical copy of COGEN: Sword of Rewind for PS4
- COGEN: Sword of Rewind Soundtrack Sampler
- COGEN: Sword of Rewind Exebreaker Keychain
- COGEN: Sword of Rewind Art Cards"
"COGEN: Sword of Rewind & Gunvolt Chronicles: Luminous Avenger iX 2 Double Pack","","NTSC","United States of America","Limited Run Games","INTI CREATES CO., LTD.","2022-01-27","1","No","Action | Platform","T - Teen","COGEN: SWORD OF REWIND

STORY

Awakening to find herself sprawled on a floor of hard steel, the first thing that greets Kohaku's eyes is a strange talking sword named ExeBreaker. Unsure of where she is or what's going on, she agrees to this sardonic sword's proposal to join forces, and together they journey deep into the heart of a transformed Cogen City—once Kohaku's home, now a collapsing ruin. Both mystery and mayhem await her, but with the power of ExeBreaker's Ouroboros System on her side, nothing will stop her from discovering the truth of what happened to her beloved home.
Defy Death by Rewinding Time!
Any hit you take is a death sentence in this side-scrolling 2D action game. But fear not! You may lack the HP to weather a beating, but you've got the Ouroboros System on your side. This futuristic technology kicks in the instant death embraces you and allows you to rewind up to 3 seconds of time. Slip up and wish you could take it back? Want to play around and experiment? Easy, just rewind the clock! Hone your skills through trial and error, and triumph over diabolical traps and legions of fearsome foes!

GUNVOLT CHRONICLES: LUMINOUS AVENGER IX 2

THANKS TO THE EFFORTS OF COPEN, THE ""LUMINOUS AVENGER IX"" THE WORLD IS FINALLY AT PEACE.

It was during these peaceful times that Copen threw himself into his research. Some time after his battles ended, Copen found himself in possession of a mysterious, rifle-shaped piece of tech called a ""Blaster Rifle.""

Copen immediately began work on repairing and studying the device. While Copen was deep in the midst of his work, a wormhole suddenly appeared before him and drew him in.

The next thing he knew, Copen found himself in an unfamiliar place - a desert world where only mechanical beings known as ""Workers"" lived.

Copen, along with Lola and Kohaku who were sent there along with him must search for a way home. They have the help of a Worker girl, Null, who leads them to a giant tower knowns as the ""Grave Pillar"" where the world's secrets are said to lie.

This is where their story begins..."
"Cold Iron","","NTSC","","","","2018-01-29","1","No","Puzzle | Shooter","T - Teen","Puzzle. Shooter.
Sorry, wave shooters--there's a new sheriff in town. Every enemy is unique, every duel is different, and every bullet counts. Imagine if Punch-Out!! married Stranger Things and they honeymooned in Westworld.

FEATURES:
--Puzzle Shooter: The most lethal challenge in VR--speed, accuracy, and cunning combine for a heart-pounding adventure.
--Action Packed: Split-second showdowns against notorious outlaws, sorcerers, and unstoppable killing machines.
--The Weird West: Forge a dark pact with Cold Iron to avenge your father's murder.
--All The World's A Stage: A complete narrative experience told in bite-sized VR chunks, Cold Iron is a story rich with gripping voice acting and thought-provoking characters.
--Into Another Dimension: Explore new worlds filled with lightning-fast gunfighters and long-forgotten beasts.
--The Future Is Here: Cold Iron is a new genre for a new medium. Experience it exclusively in virtual reality."
"Color Guardians","","Region Not Set","","","Fair Play Labs","2015-05-12","1","No","Action | Platform","E - Everyone","Despite its colorful veneer, Color Guardians is a challenging platformer that requires skill, dexterity, and good memory. Easy to learn and quite impossible to master, the game challenges players to quickly negotiate an onslaught of obstacles while shifting between different guardians. It's multi-tasking madness."
"Colossal Cave","","NTSC","United States of America","Limited Run Games","Cygnus Software Ltd.","2024-02-02","1","No","Adventure","E10+ - Everyone 10+","Acclaimed game designer Roberta Williams revives Colossal Cave as a retro, point-&-click, cave exploration puzzler. Based on the original 1970’s design by Will Crowther & Don Woods, the origin of adventure games, this 3D update maintains its vintage charm, while revitalizing it for modern gamers.

Embark on a timeless journey through a sprawling cave system packed with treasures, creatures, mazes, and wits-defying puzzles. The great grandpappy of adventure games will test you and tickle your problem-solving skills as you unearth its plot and secrets. Through cunning trial-and-error you will crawl through tight squeezes, encounter impressive caverns, collect inventory, locate treasure, thwart dwarf attacks, all while keeping your eye on the score before your lamp goes out. Dust off your vintage Colossal Cave maps from the 70s or 80s, they'll still work like a charm. This is a faithful, unchanged tribute to the original game design.

Developed in the mid-1970’s by amateur cave spelunker, this classic text-adventure was originally crafted as a way for a father to entertain his two young daughters. This groundbreaking game is considered one of the most influential in history, establishing conventions that have become standard in the adventure game genre. It has been ported to just about every computer and console, played by millions, and inspired many other games, books, movies, and TV series.

Relive the golden age of adventure gaming. Immerse yourself in a timeless exploration through a sprawling cave system filled with treasures, creatures, and brain-teasing puzzles. Transport back to a more innocent time. Experience the retro-cool of point-and-click mechanics, accompanied by an art style that harkens back to the golden age of adventure games. This lovingly and respectfully assembled tribute is brought to you by boutique studio, Cygnus Entertainment. Ken and Roberta Williams are committed to sharing and preserving the spirit of classic adventure games.

With its challenging and mind-bending puzzles, this explorative game will keep you enthralled. Explore 14 distinct regions filled with magic, hidden secrets, breathtaking views, and cave-dwelling creatures of all types. Each area offers a unique and enchanting experience.

Simple, intuitive, point-&-click controls
Captivating, colorful, and immersive regions
Challenging, logic-driven puzzles
A perfect blend of challenge and reward
Scenic subterranean vistas with hidden secrets
A game that is incredibly fun and engaging
A game experience unlike any other

And, as much as this game is steeped in gaming history and lore, there’s also a reason it’s stood the test of time and become so richly intertwined with gaming culture. It’s fun! It’s creative. It’s thought provoking and challenging. It’s both simple and complex. It’s a fantastic design.

Venture down into Colossal Cave and explore its depths. Don’t forget your lamp!"
"Colossus Down","","PAL","","Tesura Games","Mango Protocol","2021-01-28","2","No","Action | Adventure | Shooter | Platform","Not Rated","Nika has just finished the first phase of her plan to destroy everything that isn't cool: the construction of a combat mecha called MechaNika. 
There's no time to lose, so join Nika, get your hands on MechaNika's controls and demolish the entire planet. 
You have to put an end to history books, planned obsolescence, kitschy dresses, never-ending sagas of boring video games and pea soup.

And if there's someone in the world that hates vegetables more than Nika, it's her friend Agatha, the insomniac butcher and prophetess of Carnivorism that loves animals and their succulent meat in equal measure. 
That's why, when she learns of the objectives of Nika's plan, she doesn't hesitate to join the mission of destruction alongside the Great Bleeding Pig, god of Carnivorism, to subdue any grass-eating, non-believers that get in the way.

But watch out, because along the way you'll realise that Nika and Agatha are not the only ones that have a plan to change the world, and not everything's as simple as it might have seemed at the start. 
You'll have to make some tough and irreversible decisions to achieve your objectives, or renounce them.

Join forces with Nika, get behind the controls of MechaNika and bring an end to everything that isn't cool.
Convert your mission into a cooperative experience for 2 players with Agatha and the Great Bleeding Pig.
Manage your resources during combat and execute endless, strategic combos to cause more and more harm to your enemies.
Unlock the dumbshredder, the chopping tornado, the groundcracker, the scarlet vomit and up to 8 devastating special attacks.
Take on innumerable challenges in a combination of beat'em up, shoot'em up, platforming and puzzles.
Discover the Neon District, Candyland and the rest of the Psychotic world through 18 totally distinct levels.
Locate all of the geeky references, illustrated in a unique visual style.Revel in an original, varied, dynamic and immersive soundtrack.
Take crucial and thought-provoking decisions during your quest and discover the 4 alternative endings for this epic and twisted adventure.
Complete the mission with infinite lives or with just one chance in permadeath mode, if you dare..."
"Colt Canyon","","PAL","France","Red Art Games","","2022-07-01","2","No","Action | Shooter","T - Teen","No overview is currently available for this title, please feel free to add one."
"Commandos 2 & 3 HD Remaster Double Pack","","NTSC","","Kalypso Media","Kalypso Media","2022-08-30","1","No","Strategy","RP - Rating Pending","Two cult classics in one bundle! Awaiting your orders, Sir! Originally developed by the legendary Pyro Studios, Commandos 2 & 3 HD Remaster Double Pack is a true hommage to one of gaming's most celebrated franchises."
"Commandos 2 & Praetorians: HD Remaster Double Pack","","NTSC","","Deep Silver","Kalypso Media","2020-09-23","1","No","Strategy | Life Simulation","T - Teen","Relive two masterpieces, originally developed by the legendary Pyro Studios, that defined the real-time tactics genre like nothing before, re-imagined in full HD and bundled together for the first time ever! In Commandos 2 - HD Remaster, take control of an elite group of commandos, venture deep into enemy territory, and utilize their combined expertise to complete a series of notoriously demanding missions set in World War II. Prepare to face overwhelming odds as you operate covertly to turn the tide of war. Praetorians - HD Remaster is set amidst the political machinations of an emerging Roman Empire. Prove your worth on the battlefields of Egypt, Gaul, and Italy in the crusade to become Emperor. But beware - the closer you get to the Emperor, the closer you get to facing the Praetorian Guard - the deadliest fighting force in the Empire!"
"Commandos 2 HD Remaster","","Region Not Set","","Kalypso Media","Kalypso Media","2020-09-18","1","No","Strategy","T - Teen","Relive the real-time tactics masterpiece that defined the genre like no other: Originally developed by the legendary Pyro Studios, Commandos 2 - HD Remaster is a true homage to one of gaming’s most celebrated masterpieces. Experience Commandos 2 Men of Courage like never before in high definition with reworked controls, UI and tutorial. Take control of an elite group of commandos who must venture deep into enemy territory and utilize their combined expertise to complete a series of notoriously demanding missions set in World War II. Go covert into various environments based on authentic World War II locations and lead your team of commandos against overwhelming odds, operate covertly and turn the tide of war.

Features:
• Re-imagined in HD with reworked controls, modernized UI and an overhauled tutorial.
• Interactive environments: steal enemy uniforms and weapons, climb poles, swing from cables, swim,
utilize vehicles, and climb in/out of buildings, ships and planes.
• Control nine unique commandos, each with different skills and specializations including green beret,
sniper, demolition expert, diver, seductress and thief.
• The Commandos series’ first appearance in a modern 3D Engine: rotate the environment 360 degrees,
move seamlessly in and out of buildings, submarines, planes and underwater, and zoom in and out of
the environment.
• Authentic WWII scenarios: 10 missions spanning 9 different environments in night and day, with
realistic weather effects.
• The choice is yours: how you tackle each mission is up to you. Experiment with skills and weapons in a
challenging “against the odds” gameplay style.
• WWII vehicles and weapons, including jeeps, tanks, trucks, ships, bazookas and flame-throwers."
"Conan Chop Chop","","NTSC","United States of America","Funcom Productions A/S","","2022-03-01","4","Yes","Action","E10+ - Everyone 10+","Enter the Wrath-a-Thon, a fiendish challenge created by the evil sorcerer Thoth-Amon to trap the heroes of Hyboria. Crush, kill and maim your enemies with an arsenal of savage weapons as you and your friends take on the minions of evil. Upgrade your village, upgrade your skills and upgrade yourself (seriously, this game will make you a better person).

Conan Chop Chop is the most epic and realistic stick figure game ever to be set in the world of Conan the Barbarian. Discover a delightfully savage world full of epic boss fights, perilous dungeons, and endless amounts of loot and item combinations.


ONLINE AND COUCH CO-OP
While you can choose to save the world solo, Conan Chop Chop really puts the party in ""party game"" when you step into its multiplayer mayhem. Featuring 1-4 player online and couch co-op, you can choose to play by yourself, with friends, or random people as you save the world from damnation.

UNIQUE CAST OF HEROES
Want to get up close and personal, or shoot your opponents from afar? Choose from a cast consisting of the most famous heroes in Hyboria, from the sword-swinging Conan to the bow-bending Bêlit. Chop, shoot, or simply blast your foes into tiny bits.

LEVEL UP YOUR CHARACTERS
In Conan Chop Chop, what kills you also makes you stronger. Use the experience you earn from each run to unlock character-specific perks and abilities to conquer the enemies that defeated you.
Build the skill tree for each one of the characters and discover their unique builds.

TRILLIONS OF ITEM COMBOS
Acquire new skills as you venture to the far reaches of the world, looting magical charms, weapons, and armors. Experiment with different item combinations to discover potentially overpowered abilities and new ways to play.

MAGICALLY GENERATED WORLD
No two runs through Conan Chop Chop are the same, thanks to procedurally generated maps and dungeon layouts. Discover new shops, challenges and treasures with every playthrough.

RUTHLESS BOSS FIGHTS
Test your might against unique dungeon bosses, such as The Giant Sand Worm of Koth and The Frost Giant of Vanaheim. Some bosses may even roam the wilderness, guarding golden chests, powerful artifacts, and other riches."
"Conan Exiles","","Region Not Set","","Funcom Productions A/S","Funcom","2018-05-08","1","No","Action | Adventure","M - Mature 17+","The most basic premise of Conan Exiles is survival in the fictional prehistoric Hyborian Age. Player characters begin convicted of various crimes, sentenced to death, and are crucified under the scorching desert sun. The player is rescued by Conan, however, and as an exile must now navigate a harsh desert landscape, appropriately titled The Exiled Lands. Though large, this is currently the only biome available for exploration. The new update added a biome called The Frozen North. which adds a new thing to building, new armor and a whole new land to explore. It also added Star metal which is used to build strong armor and better weapons. An additional biome called ""The Highlands"" is expected to be released sometime during Q3 2017. According to Funcom community manager, Jens Erik, the finished game is expected to be around 53 km2."
"Conan Exiles [Limited Collector's Edition]","","NTSC","United States of America","","","1970-01-01","2","No","Action | Strategy","T - Teen","No overview is currently available for this title, please feel free to add one."
"Conarium","","Region Not Set","","Iceberg Interactive","Zoetrope Interactive","2019-02-12","1","No","Adventure | Horror","T - Teen","Conarium follows four scientists in their endeavor to challenge what we normally consider to be the absolute limits of nature. The scientist sought to transcend human consciousness with the use of a so-called Conarium device.

The player controls Frank Gilman, one of the four scientists of the Antarctic expedition. At the beginning of the game Gilman wakes up alone at Upuaut, a research base located in Antarctica. The room where he wakes up has a strange device on the table emitting odd noises and with pulsating lights. Gilman has no idea what the device is, nor has he any recollection of what happened prior to him passing out.

He discovers the research base abandoned, with no trace of the other scientists. Gilman must uncover what happened to the others of his expedition by exploring the Antarctic base and its surroundings. During his search he experiences strange visions and dreams, which feel like memories that he cannot place"
"Concept Destruction","","PAL","","Ratalaika Games | 																Red Art Games","","2023-07-21","2","No","Racing | Vehicle Simulation","E - Everyone","Concept Destruction is all about driving miniature cars made of cardboard, and crashing them into each other to earn points by destroying them! 

Pick from several different modes that suits your playstyle. Pick championship mode if you want to fight your way through mass production or choose survival mode to see how long you can survive a wave of deadly cardboard automobiles!

Unlock new cars with points earned by playing. Each car has a unique driving style that could turn the tide of battle!

Features:

* Crash destructible cardboard cars, each with a unique driving style

* Pick from 4 different modes to bring total deconstruction

* Experience unique 3D cardboard car designs

* Customize how you play!

* Listen to a heavy metal soundtrack while bashing cars"
"Conception PLUS: Maidens of the Twelve Stars","","NTSC-U","","Spike Chunsoft","Spike Chunsoft Co., Ltd.","2019-11-05","1","No","Role-Playing","M - Mature 17+","The baby boom is back as this Star-Filled RPG is reborn on PlayStation®4 and Steam®!

The main protagonist, Itsuki Yuge, is suddenly summoned to the magical world of Granvania to save it from evil Impurities. As the savior from another world known as “God’s Gift,” Itsuki and his Star Children, born between him and the 12 Star Maidens, are the only ones capable of banishing these Impurities.

To return to his own world, he must save this one with the help of his Star Children!"
"Conception PLUS: Maidens of the Twelve Stars [Day One Edition]","","NTSC-U","","Spike Chunsoft","Spike Chunsoft Co., Ltd.","2019-11-05","1","No","Role-Playing","M - Mature 17+","The baby boom is back as this Star-Filled RPG is reborn!

Itsuki Yuge is summoned to the magical world of Granvania to save it from evil Impurities. As the savior from another world known as “God’s Gift,” Itsuki and his Star Children, born between him and the 12 Star Maidens, are the only ones capable of banishing these Impurities.

To return home, he must save Granvania with his Star Children!

• The Stars Have Aligned – Deepen your bonds with the 12 Star Maidens to birth a new generation of Star Children with updated graphics!

• Bred to Fight – Form a party up to 13 characters strong and fight through stimulating positioning-based battles!

• Adapt and Conquer with the Power of the Stars – Featuring Stardust Labyrinths that transform every time you step inside!

• The More, the Merrier – Flourish a new bond with newly conceived character, Alfie the trainer!"
