title,alternate_titles,region,country,publisher,developer,release_date,players,coop,genre,esrb_rating,description
"Akumajou Dracula Mokushiroku Gaiden: Legend of Cornell","Castlevania: Legacy of Darkness","NTSC-J","Japan","Bottom Up","Bottom Up","1999-12-25","1","No","Action | Adventure","Not Rated","No overview is currently available for this title, please feel free to add one."
"Aleck Bordon Adventure 4th Story: Tower & Shaft","Tower & Shaft: Aleck Bordon no Fuyukai na Nakamatachi | Tower & Shaft: Aleck Bordon Adventure","NTSC-J","Japan","Azure","Azure","2003-01-01","1","No","Platform | Unofficial","Not Rated","Tower & Shaft: Aleck Bordon no Fuyukai na Nakamatachi is an enhanced remake of the Macintosh games NS-Tower and NS-Shaft bundled together into one game. Players control an adventurer Aleck Bordon, who is tasked to unseal the divine power of treasures hidden within two temples: Tower & Shaft.

In Tower, players hold and release a button to jump, while Aleck automatically moves left and right. It's important to release the button before Aleck falls off any of the platforms he's walking on and falling off the screen leads to a game over.

In Shaft, players can move Aleck left and right and the objective is to fall on the platforms below him. Losing this game is possible by falling off the screen or getting squished by the spikes above that descend on the player.

The game features a story mode and endless mode with high scores being saved only for the Endless mode.

This game is a hack/port from the Aleck64 Arcade to work on Nintendo 64."
"All Star Tennis 99","Yannick Noah All Star Tennis '99","NTSC","United States of America","Ubisoft Entertainment","Smart Dog","1999-08-31","4","No","Sports","E - Everyone","Play as 8 world class ATP / WTA tour players (including Mark Philippoussis, Richard Krajicek, Conchita Martinez & Jana Novotna) as well as 4 fictional players through a range of tournaments on grass, clay, hard court and rebound ace surfaces.

Lob, volley, smash and serve past computer controlled players in singles or doubles, 4 player multiplayer doubles, and 8 player multiplayer singles and doubles tournaments.

• Saves via Internal Memory (EEPROM)"
"All-Star Baseball 2000","","NTSC","United States of America","Acclaim Entertainment, Inc.","Acclaim","1999-03-31","4","No","Sports","E - Everyone","All-Star Baseball 2000 is the second release in the series and includes a range of improvements and new features compared to the '99 version. Motion captured technology allows a realistic representation of player movements, swings, throws and catches. Apart from the improved roster management, which includes the ability to sign players from the minor league and create new players with new stats, you are able to play a 162 game inter-league season or complete the 1999 MLB scheduled season.
Once more there are 30 teams available in the game, as well as home stadiums and home or away jerseys. Additionally players' face sizes and play styles coincide with the real ones, since the game is licensed.

• Saves via Controller Pak"
"All-Star Baseball 2001","Allstar Baseball 2000 | All Star Baseball 2000","NTSC","United States of America","Acclaim Entertainment, Inc.","Acclaim","2000-02-29","4","No","Sports","E - Everyone","The last All-Star Baseball release on the N64 once again includes some new features as well as improvements in relation to previous play modes & options. For 2001, a new team is included, The Coopertown Legends, featuring a selection of some of the finest players to ever grace the MLB, including Yogi Berra, Willie Stargell and Reggie Jackson.
Along with the legends team, you can choose from every player, team and stadium from the real 2000 MLB season. Each player includes facial expressions and looks inspired to realism, plus motion-captured player movements, batting stances and reactions to key events during play.

• Saves via Controller Pak"
"All-Star Baseball 99","All Star Baseball 99 | Allstar Baseball 99","NTSC","United States of America","Acclaim Entertainment, Inc.","Acclaim","1998-04-30","4","No","Sports","E - Everyone","All-Star Baseball is a baseball video game series developed and published by Acclaim Entertainment. The series began in 1998 with the release of All-Star Baseball '99. All 30 Major League Baseball teams feature in the first All-Star Baseball title. Game modes include Training, Season, Playoff, World Series, plus an All-Star Match, Home Run Derby and MLB trivia. 100 different batting styles are featured, as well as motions such as sliding catches, base collisions, kneeling throws and broken bats. It's also possible to sign up and trade players from all around the league and creating your own team from the entire 700-player roster. And if a player fitting your demands doesn't exist, you can use the Create a Player mode for further versatility.

• Saves via Controller Pak"
"Animal Forest","","PAL","Japan","Nintendo","Nintendo EAD","2001-04-14","1","No","Life Simulation","E - Everyone","Animal Forest is the name of the first installment in the Animal Crossing series. It was released only in Japan for the Nintendo 64. The reason it was originally released as a Japan-exclusive game was because Nintendo was uncertain whether a worldwide release for the game was viable, due to it being text-heavy and containing Japanese references and holidays that were untranslatable at the time.[1] It was later remade for the GameCube in 2002, and released worldwide as Animal Crossing. Since 2010, a fully playable fan translation patch exists which ports dialog directly from the Nintendo GameCube release, but there are glitches with long blocks of text such as mail and the Bulletin Board being cut off suddenly."
"Another Mario Adventure","","NTSC","United States of America","Nintendo","","2020-05-04","1","No","Adventure | Platform","E - Everyone","A hack that's been in development for 2 years, features contributions from several notable members of the Super Mario 64 ROM Hacking community, and is full of custom mechanics."
"Armorines: Project S.W.A.R.M.","Armorines: Project SWARM","NTSC","United States of America","Acclaim Entertainment, Inc.","Acclaim","1999-12-02","4","No","Action | Shooter","T - Teen","The invasion has begun - an alien species infestated Earth and now they are after your flesh! Choose one of two Armorines, each with their own selection of weapons and fight back against bugs of all sizes; minimize the enemies chance of eliminating human civilization as we know it and eradicate every single trace of their race on our beloved planet!

• Saves via Controller Pak - Secondary Saves via Password"
"Army Men: Air Combat","Army Men: Air Attack","NTSC","United States of America","3DO","3DO","2000-07-24","4","Yes","Action","T - Teen","Toy Soldiers Take to the Skies!

Pilot one of four toy helicopters through the treacherous terrain of your backyard, the local playground, picnic areas, and nearby beaches. Engage in both Air-to-Air and Air-to-Ground combat with enemies ranging from battleships to butterflies. Utilize the unique abilities of each 'copter to battle armies of mutant insects; destroy rampaging remote control cars; blow up Sand Castles; and save Sarge from being melted by kids with Magnifying Glasses.

Real Combat. Plastic Men.

• Control 4 toy helicopters armed with a full arsenal of pyrotechnic weaponry.
• Conquer 16 one-player Destroy, Rescue, Escort and Delivery missions of bloodless, toy violence.
• Team up in the Cooperative Mode or battle with up to 3 other friends in 4 multi-player games: Flag-Nab-It, Air Rescue, Food Fight, and Bug Hunt.
• Saves via Controller Pak"
