title,alternate_titles,region,country,publisher,developer,release_date,players,coop,genre,esrb_rating,description
"Daisuki","","Region Not Set","","GAGA Communications Inc.","Gaga Communications","1997-07-04","1","No","Adventure","Not Rated","No overview is currently available for this title, please feel free to add one."
"Daitoride","","Region Not Set","","Metro Corporation","","1996-06-28","2","No","Puzzle","Not Rated","No overview is currently available for this title, please feel free to add one."
"Darius Gaiden","","Region Not Set","","Acclaim Entertainment, Inc. | 																Taito Corporation","Aisystem Tokyo | 																Taito Corporation","1995-12-15","2","No","Shooter","E - Everyone","Take command of your Silverhawk fighters once again as you battle to take back the planet Darius from the evil forces that had overpowered it."
"Darius II","","Region Not Set","","Taito Corporation","I.T.L | 																Taito Corporation","1996-06-07","2","No","Shooter","Not Rated","Released in Japan and Europe in 1996."
"Dark Hunter: (Jou) Ijigen Gakuen","","NTSC-J","Japan","Koei Co., Ltd.","Koei","1997-04-04","1","No","Education","Not Rated","No overview is currently available for this title, please feel free to add one."
"Dark Legend","Outlaws of the Lost Dynasty | 水滸演武 | Suiko Enbu","Region Not Set","","Data East Corporation","Data East Corporation","1995-10-01","2","No","Fighting","T - Teen","Select between a group of 11 fighters and clash against each other using your specific moves and attacks. Additionally, each character fights with his own unique weapon, but depending on how much you block your weapon can break and you must finish the fight barehanded and using a different moveset and generally faster (but less powerful) attacks."
"Dark Savior","","PAL","","Sega","Climax Entertainment","1997-07-20","1","No","Adventure | Puzzle | Fighting | Platform","Not Rated","Put on your thinking caps and prepare to face fierce enemies! Assume the role of Garian, a sword-wielding warrior in search of his escaped prisoner, Bilan. Discover hidden treasures as you explore amazing 3D environments while navigating through a series of mind-melting puzzles!"
"Dark Seed","","Region Not Set","","Cyberdreams, Inc. | 																GAGA Communications Inc.","Cyberdreams","1995-07-07","1","No","Adventure | Horror","M - Mature 17+","Darkseed is based upon the fantastic artwork of swiss surrealist H.R. Giger, the inspiration for such blockbusters as Alien, Alien 3 and Poltergeist II. Giger has revolutionised the look of Science Fiction forever with his unique ""biomechanical"" style which depicts the synthesis of technology and biology as they might evolve without the influence of man.
Challenge your mind... You are Mike Dawson, a Science Fiction writer who just purchased an old victorian house. As you explore your new home, you soon discover that you have bought more than you bargain for.
Control the fate of two worlds... The world as we know it and the dark world of an ancient and dying civilisation. Unlock the secret of a sinister plot and discover the dark passage to their world... A place more terrifying than your darkest nightmare.
Time is running out... You are on a collision course with destiny and only you have the ability to save yourself and the world from a cruel and inhuman fate. Every decision may be your last, so choose wisely... All of humanity is depending on you."
"Dark Seed II","","Region Not Set","","Bandai Visual","Cyberdreams","1997-08-29","1","No","Adventure","Not Rated","No overview is currently available for this title, please feel free to add one."
"Darklight Conflict","","NTSC-U","United States of America","Electronic Arts","Rage Software","1997-07-01","1","No","Strategy | Flight Simulator","E10+ - Everyone 10+","Darklight Conflict is a space combat simulator video game developed by Rage Software and published by Electronic Arts in 1997 for PCs running MS-DOS or versions of Microsoft Windows before Windows 2000, and the Sega Saturn and Sony PlayStation game consoles. In this game, you play the part of a contemporary human fighter pilot abducted by the alien Repton species during your aerial battle, and biologically modified to become a starfighter pilot for them in their war against the Evil Ovon race.

In the game itself, you would usually pilot one of three different starfighters, each with different strengths and weaknesses, along with occasionally piloting a captured enemy ship, or controlling a gun turret on your Mothership (The ""War Drum""). The missions are quite varied, ranging from simple combat missions to missions where you need to defend your mothership, destroy an enemy Ovon mothership, clear an asteroid field, or retrieve an object with a tractor beam. Your ship moves between mission areas via ""hyperspace portals"", passing through a hyper-space environment, resembling that seen in 2001: A Space Odyssey. Often during hyperspace transit, varying streams of energy are encountered - yellow energy replenishing the energy which fuels the ship, while blue energy drains it, reducing the ship's effectiveness.

After you complete the four campaigns and destroy the Ovon home-world for the Reptons, they reward you by sending their best pilots to kill you in an honorable way (after all, they don't need a human in their society and war history). You manage to escape and jump to Earth, where centuries have passed since you were gone. Your ship is greeted by the Earth Defense Fleet, which destroys all Repton ships in hot pursuit."
"Daytona USA","","PAL","United Kingdom of Great Britain and Northern Ireland","Sega","Sega AM2 R&D Division","1995-07-08","2","No","Racing","E - Everyone","Sega's premier stock car racing game comes to the Dreamcast with DAYTONA USA. All of the cars and tracks from every game in the DAYTONA series are included, resulting in the most complete DAYTONA racer ever seen. There are a number of playing modes as well. Take on the challenges of competing in a Single Race, try to beat your friends in the Two-Player mode, or for the ultimate challenge you can race through the Championship mode and unlock hidden items. In every mode, you can customize your vehicle including its looks, handling, speed, and many other options. Now you can race stock cars with people from around the world from the comfort of your living room with DAYTONA USA."
"Daytona USA (JP)","","NTSC-J","Japan","Sega","Sega AM7 R&D Division","1995-04-01","2","No","Racing","Not Rated","No overview is currently available for this title, please feel free to add one."
"Daytona USA [Not For Resale]","","NTSC","","Sega","Sega AM2 R&D Division","1995-05-11","2","Yes","Racing","E - Everyone","Inspired by the popularity of NASCAR in the U.S., Daytona USA was developed by Sega AM2 after a meeting of the heads of Sega's regional offices. The game was suggested by Tom Petit, president of Sega Enterprises USA. Sega mandated that the game had to be of a better quality than its competition, Namco's Ridge Racer. Satellite imagery and photography were used to map the Daytona International Speedway, coupled with visual effects of texture filtering, a 60-frames-per second frame rate, and four different camera perspectives. This version was made however for a bundle."
"Daytona USA C.C.E. Net Link Edition","","Region Not Set","","Sega","Sega","1997-01-24","2","No","Racing","E - Everyone","The NetLink version of Daytona USA: CCE is in fact the rarest North American Sega Saturn game. It was available only through Sega's online store, and making it even more rare is its almost total lack of distinguishability from the regular version of Daytona USA: CCE: the only notable differences are the additions of a black-and-white NetLink booklet with the standard booklet and a small NetLink logo on the game disc."
"Daytona USA Circuit Edition","","NTSC-J","Japan","","","1996-01-24","1","No","Racing","Not Rated","No overview is currently available for this title, please feel free to add one."
"Daytona USA: Championship Circuit Edition","","NTSC-U","United States of America","Sega of America, Inc.","Sega CS2","1996-11-22","2","No","Racing","E - Everyone","Daytona USA: Championship Circuit Edition drives home the excitement of speedway racing more than ever before! Slick new full-screen graphics and two brand new extra circuits await as you select any one of eight turbo-charged cars to race in. Split-screen 2-player mode and a host of options including ghost car ensure that Daytona USA Championship Circuit Edition will set the pace in the race to the finish line."
"Dead or Alive","デッド オア アライブ","NTSC-J","Japan","Tecmo","Team Ninja","1997-10-09","2","No","Fighting","Not Rated","The first Dead or Alive title on hitting a home system! Highest resolution mode, 8 characters plus one secret, tons of options, nice gameplay and... you know... those female ""movements"", aheeemm. Dead or alive is one of the best fighting titles for your Saturn. Play it for yourself!"
"Deadalus","Robotica","NTSC-J","","Sega","Genki Co., Ltd. | 																Micronet Co. Ltd. | 																Sega","1995-03-24","1","No","Action | Shooter","T - Teen","Robotica was the first, first-person shooter for the platform and a first generation game for the console. It is somewhat similar to Space Hulk, only that the player takes the role of a machine that rebels against the robots to save mankind. The weapons include a punch, Vulcan gun, Missiles, and Lasers. The main environment is made up of various hallways. The player runs through the various stages collecting keys, using computers, and triggering lights. The enemies are relatively basic but are dangerous in numbers.

The game is set in 2877, 800 years after the world's peacekeeping unions have collapsed. They are replaced with World Silent Security Service, a global world order to maintain the security on earth and in space. However, over time the role of the order is questioned, and the Reformist Faction rebel group sends three pilots in Laocorn assault robots to the WSSS' space station Daedalus in earth's orbit. Two are immediately destroyed, but the player gets to control the remaining robot."
"Death Crimson","","Region Not Set","","Ecole Software","Ecole","1996-08-09","1","No","Shooter","Not Rated","No overview is currently available for this title, please feel free to add one."
"Death Tank","Death Tank Orginal | Death Tank Classic | Death Tank Standalone | Death Tank Saturn | Powerslave | Exhumed","NTSC","United States of America","BMG Interactive Entertainment | 																Playmates Interactive Entertainment, Inc.","Lobotomy Software","1996-12-31","6","No","Strategy | Vehicle Simulation","M - Mature 17+","Death Tank is a 2D real time multiplayer game that was bundled as a bonus game in the Sega Saturn version of Powerslave (AKA Exhumed in Europe). It can be unlocked by collecting all 26 Team Dolls hidden throughout the Powerslave.

Each player controls a single ""tank"" which is represented by a different colored parallelogram in a 2-6 player free for all deathmatch game. The tanks are dropped at random onto the map screen – a solid yellow terrain with a purple sky. You can move your tank slowly side to side across a simple line landscape, which contains all manner of varying dips and hills that somewhat limit your movement.

Players can stretch out the arrows extending from their tanks in different directions to add distance and aim their shots. Each tank has a standard shot which reloads every 2-3 seconds. Each shot transforms into a beautifully pixelated arching parabola that showers your opponents like a rain of death from above. The longer the match goes on, the more the terrain lowers and flattens. By destroying enemy tanks, you'll earn money you can spend on additional weapons and upgrades between rounds."
"Death Tank Zwei","Death Tank | Duke Nukem 3D","NTSC","United States of America","3D Realms Entertainment","Lobotomy Software","1997-10-29","7","No","Strategy | Vehicle Simulation","M - Mature 17+","Death Tank Zwei is a 2D real time multiplayer game that was bundled as a bonus game in the Sega Saturn version of Duke Nukem 3D. It can be unlocked in two ways: 1. Destroy every toilet in Duke Nukem 3D (including the secret level, Urea 51) 2. Have a Quake or Powerslave saved game on your system when you start up Duke Nukem 3D. It's a 2-7 player free for all deathmatch game.

Each player controls a single ""tank"" which is represented by a different colored parallelogram with an arrow extending outwards. The tanks are dropped at random onto the map screen – a solid yellow terrain with a purple sky. You can move your tank slowly side to side across a simple line landscape, which contains all manner of varying dips and hills that somewhat limit your movement.

The objective is to destroy all other tanks. Players can extend their arrows in different directions to add distance and aim their shots. Each tank has a standard shot which reloads every 2-3 seconds. Each shot transforms into a beautifully pixelated arching parabola that showers your opponents like a rain of death from above. The longer the match goes on, the more the terrain lowers and flattens until it eventually becomes a single plain.

By destroying enemy tanks, you'll earn money you can spend on additional weapons and upgrades between rounds (the number of rounds can be set from 5 to 200). These weapons include things such as nukes, rolling mines, missiles, machine guns and a devastating cluster bomb called Death's Head."
"Death Throttle: Kakuzetsu Toshi Kara no Dasshutsu","","Region Not Set","","Media Quest","","1996-07-12","1","No","Shooter | Vehicle Simulation","Not Rated","No overview is currently available for this title, please feel free to add one."
"DeathMask","","Region Not Set","","Vantan International","Electric Dreams Software","1996-02-16","1","No","Adventure","Not Rated","No overview is currently available for this title, please feel free to add one."
"DecAthlete","Athlete Kings","Region Not Set","","Sega","Sega","1996-07-12","1","No","Sports","E - Everyone","No overview is currently available for this title, please feel free to add one."
"Decathlete Sega Saturn Collection","","NTSC-J","Japan","","","1996-07-12","2","No","Sports","Not Rated","No overview is currently available for this title, please feel free to add one."
"Deep Fear","","NTSC-J","Japan","Sega","Sega AM7 R&D Division","1998-07-16","1","No","Horror","Not Rated","No overview is currently available for this title, please feel free to add one."
"Defcon 5","","Region Not Set","","Data East Corporation | 																GT Interactive Software Corp. | 																Multisoft","Millennium Interactive Ltd","1996-06-07","1","No","Adventure | Shooter","E10+ - Everyone 10+","In Defcon 5, space aliens attack colony MRP-6F and turn a once peaceful evening of engineering into a battle for survival.

In the far future, conflict is at an all-time low and outdated defence bases are being vacated and replaced with automated software. You play as an cyberneer engineer sent to update one such base. Just after uploading the automating code, the base is suddenly invaded by unknown assailants from the air and ground. You must rely on your wits and the defence software to fend them off.

The main game takes place in a first-person view inside the complex. Trams connect the maze-like living areas to a handful of manned turrets outside. You must shuttle between shooting down waves of fighters in the turrets, and scouring the base levels for card keys during the down time."
"Dejig: AquaWorld","","Region Not Set","","","Masudaya","1997-04-25","1","No","Puzzle","Not Rated","No overview is currently available for this title, please feel free to add one."
"Dejig: Lassen Art Collection","","Region Not Set","","","Masudaya","1997-12-04","1","No","Puzzle","Not Rated","No overview is currently available for this title, please feel free to add one."
"Dejig: Thomas McKnight Art Collection","","Region Not Set","","","Masudaya","1997-12-04","1","No","Puzzle","Not Rated","No overview is currently available for this title, please feel free to add one."
"Dejig: Tin Toy","","Region Not Set","","","Masudaya","1997-04-25","1","No","Puzzle","Not Rated","No overview is currently available for this title, please feel free to add one."
"Deka Yonku ~Tough The Truck~","","NTSC-J","Japan","","","1997-05-02","2","No","Racing","Not Rated","No overview is currently available for this title, please feel free to add one."
"Delisoba Deluxe","","Region Not Set","","TBS (Tokyo Broadcasting System)","CAVE Co., Ltd.","1996-01-01","1","Yes","Racing","Not Rated","No overview is currently available for this title, please feel free to add one."
"Denpa Shounenteki Game","","Region Not Set","","Hudson Entertainment, Inc.","Hudson","1998-03-05","1","No","Board","Not Rated","No overview is currently available for this title, please feel free to add one."
"Densetsu no Ogre Battle: The March of the Black Queen","","Region Not Set","","Riverhill Software Inc.","Riverhillsoft","1996-01-01","1","No","Role-Playing","Not Rated","Densetsu no Ogre Battle (伝説のオウガバトル) is a 1993 strategy RPG by Quest for the SNES and the first game in their Ogre Battle series. It was ported to the Sega Saturn by Riverhillsoft in 1996. While the original SNES version and an eventual PlayStation port were released outside Japan, this port was not. One sequel, Tactics Ogre, would be ported to Saturn a month later."
"Densha de Go! EX","","Region Not Set","","Taito Corporation","Taito Corporation","1998-10-01","1","No","Vehicle Simulation","Not Rated","No overview is currently available for this title, please feel free to add one."
"Derby Analyst","","Region Not Set","","Media Entertainment","Media Entertainment","1998-05-30","1","No","Sports","Not Rated","No overview is currently available for this title, please feel free to add one."
"Derby Stallion","","Region Not Set","","ASCII Entertainment Software, Inc.","Bits Laboratory","1998-03-25","1","No","Sports","Not Rated","No overview is currently available for this title, please feel free to add one."
"Deron Dero Dero","Dero~n Dero Dero","Region Not Set","","Tecmo","Tecmo","1996-01-26","2","No","Puzzle","Not Rated","Dero~n Dero Dero (でろーんでろでろ) is a 1995 arcade game by Tecmo ported to the Sega Saturn in 1996. Other ports were released overseas as Tecmo Stackers, as was a planned North American release for November 1996.

The game plays similarly to other falling-block puzzle games in the vein of Puyo Puyo, except that after each clear, the remaining blocks ""reach out"" (stretch to the left, down, and to the right), finding other blocks of the same color to hook up to."
"Desire","DESIRE 背徳の螺旋","Region Not Set","","C's Ware | 																Imadio","C's Ware","1997-09-11","1","No","Adventure","M - Mature 17+","In the southern ocean on a remote island is a huge research institute called ""Desire"". An institute built by the large, world renowned financial group, Grandchester Foundation. It's rumored they are involved in military-related research, but what it is exactly is kept a carefully guarded secret. For this reason, a journalist for SNT (Social News Time Network), Albert Macdgul (or Al for short) visits ""Desire"" in order to collect information for a story. He's one of the rare few who have been granted access to ""Desire"". So it's in high spirits that he sets forth to complete his story. While at ""Desire"" he meets a girl named Tina, who is suffering from memory loss. She is destined to change his fate forever. Murder, bomb threats, mysteries shadowing her existence... How far will the chaos go? On the other hand, Makoto Izumi, technical manager at ""Desire"", finds out how dangerous their research is, and asks her boss, Dr. Stella, to stop all the experiments. Then she finds out that someone on the outside is going to interfere with the research..."
"Destruction Derby","","NTSC-J","Japan","","Reflections Interactive","1996-09-20","1","No","Racing","Not Rated","No overview is currently available for this title, please feel free to add one."
"Detana TwinBee Yahho! Deluxe Pack","","Region Not Set","","Konami","Konami Computer Entertainment Tokyo","1995-09-29","2","No","Shooter","Not Rated","No overview is currently available for this title, please feel free to add one."
"Devil Summoner: Soul Hackers - Akuma Zensho Dainishuu","Akuma Zensho Dainishuu","Region Not Set","","Atlus Co., Ltd.","Atlus","1997-12-23","1","No","Utility","Not Rated","Akuma Zensho Dainishuu is a Miscellaneous game, developed and published by Atlus, which was released in Japan in 1997. It is probably a book of all the demons/devils in Soul Hacker."
"Dezaemon 2","","Region Not Set","","Athena Co., Ltd.","Athena Co., Ltd.","1997-10-09","2","No","Shooter","Not Rated","No overview is currently available for this title, please feel free to add one."
"Die Hard Arcade","","Region Not Set","","Sega","Fox Interactive | 																Sega AM1 R&D Division | 																Sega Technical Institute","1997-03-18","2","No","Action | Shooter | Fighting","T - Teen","They've got the president's daughter, trained killers, and heavy artillery. The odds aren't in your favor. Your mission is to wax hordes of maniacal cut throats, dodge endless gunfire, and personally see to it that the young Missie Herrington is returned to daddy. It's another million-to-one shot, McClane, YIPPEE-KI-YAY! Relentless in-your-face game design, direct from the arcade. Over 1,000 different moves. Furious pace will keep you bug-eyed, blistered and begging for more. Over 15 different weapons to grab - assault rifles, furniture, robot parts, gasoline, anything you can get your hands on! Need back-up? Grab a buddy and double-team 'em in 2-player mode."
"Die Hard Trilogy","","Region Not Set","","Fox Interactive | 																Sega","Probe Entertainment","1997-01-21","1","No","Action","M - Mature 17+","Die Hard Trilogy is a video game based on the first three installments of the Die Hard series of action movies. Die Hard Trilogy features three games in one, each based on a movie installment and featuring a different genre and game play style respectively. The game was well received and would eventually become a Sony Greatest Hits game. The disc has audio tracks that can be played on a standard CD player. Die Hard Trilogy also inspired a sequel entitled Die Hard Trilogy 2: Viva Las Vegas. The sequel retained the three different playing styles, but featured a spin-off storyline that was not connected to the movie series."
"Digital Ange: Dennou Tenshi SS","","Region Not Set","","Tokuma Shoten Publishing Co., Ltd.","Koga Game Factory","1997-06-20","1","No","Adventure","Not Rated","No overview is currently available for this title, please feel free to add one."
"Digital Dance Mix: Namie Amuro","","Region Not Set","","Sega","Sega AM2 R&D Division","1997-01-10","1","No","Music","Not Rated","No overview is currently available for this title, please feel free to add one."
"Digital Monster Ver. S: Digimon Tamers","","Region Not Set","","Bandai Co., Ltd.","Bandai Co., Ltd. | 																Tose","1998-09-23","1","No","Strategy","Not Rated","No overview is currently available for this title, please feel free to add one."
"Digital Pinball: Last Gladiators","","NTSC-J","Japan","Kaze Co., Ltd.","KAZe Co., Ltd.","1995-12-01","2","No","Action","Not Rated","No overview is currently available for this title, please feel free to add one."
"Digital Pinball: Necronomicon","","Region Not Set","","Kaze Co., Ltd.","KAZe Co., Ltd.","1996-11-15","1","No","Action","Not Rated","Digital Pinball: Necronomicon is a pinball video game created for the Sega Saturn by KaZe in 1996. Only released in Japan, this high-resolution 2D game draws much of its graphical and audio inspiration from the metafictional Necronomicon."
"Discworld","","Region Not Set","","Media Entertainment | 																Psygnosis Limited","Perfect Entertainment","1996-08-15","1","No","Adventure","Not Rated","Discworld, also known as Discworld: The Trouble With Dragons during its development, is a point-and-click adventure game developed by Teeny Weeny Games and Perfect 10 Productions in mid-1995."
"Discworld II: Missing Presumed...!?","Discworld II: Mortality Bytes!","Region Not Set","","Sega","Perfect Entertainment","1997-08-28","1","No","Adventure","Not Rated","Discworld II: Missing Presumed...!? (Discworld II: Mortality Bytes! in North America) is the second point-and-click adventure game based on Terry Pratchett's series of fantasy novels set on the mythical Discworld. The game was developed and produced in 1996 by Perfect Entertainment for the PC, and ported in 1997 for the PlayStation and Sega Saturn. It was published by Psygnosis for the PC and PlayStation, and by Sega for the Saturn (only in Europe)."
"DJ Wars","","Region Not Set","","Spike Co., Ltd.","Exit","1997-12-18","2","No","Life Simulation","Not Rated","No overview is currently available for this title, please feel free to add one."
"DoDonPachi","","Region Not Set","","Atlus Co., Ltd.","CAVE Co., Ltd.","1997-09-18","2","No","Action | Shooter","Not Rated","No overview is currently available for this title, please feel free to add one."
"DonPachi","","Region Not Set","","Atlus Co., Ltd.","CAVE Co., Ltd.","1996-04-26","2","No","Action | Shooter","Not Rated","Released in Japan"
"Doom","","PAL","United Kingdom of Great Britain and Northern Ireland","id Software","id Software","1997-06-05","1","Yes","Shooter | Horror","M - Mature 17+","Doom (typeset as DOOM in official documents)[1] is a 1993 science fiction horror-themed first-person shooter (FPS) video game by id Software. It is considered one of the most significant and influential titles in the video game industry, for having ushered in the popularity of the first-person shooter genre. The original game was divided into three nine-level episodes and was distributed via shareware and mail order. The Ultimate Doom, an updated release of the original game featuring a fourth episode, was released in 1995 and sold at retail.

In Doom, players assume the role of an unnamed space marine, who became popularly known as ""Doomguy"", fighting his way through hordes of invading demons from Hell.[2] With one third of the game, nine levels, distributed as shareware, Doom was played by an estimated 15–20 million people[3] within two years of its release, popularizing the mode of gameplay and spawning a gaming subculture. In addition to popularizing the FPS genre, it pioneered immersive 3D graphics, networked multiplayer gaming, and support for customized additions and modifications via packaged files in a data archive known as ""WADs"". As a sign of its effect on the industry, first-person shooter games from the genre's boom in the 1990s, helped in no small part by the game's release, became known simply as ""Doom clones"". Its graphic violence, as well as satanic imagery, made Doom the subject of controversy.

The Doom franchise was later continued with the follow-up Doom II: Hell on Earth (1994) and numerous expansion packs, including Master Levels for Doom II (1995), and Final Doom (1996). Originally released for PC DOS, the games have later been ported to numerous other platforms. Once the game's source code was released in 1997, it spawned even more adaptations, as fans further ported the code to countless devices. The series started to lose mainstream appeal as the technology of the Doom game engine was surpassed in the mid-1990s, although fans have continued making WADs, speedruns, and modifications to the original. The franchise again received popular attention in 2004 with the release of Doom 3, a retelling of the original game using new technology, and an associated 2005 Doom motion picture. Doom 4 was announced as in production in 2008 and was later retitled simply as Doom."
"Doraemon: Nobita to Fukkatsu no Hoshi","","Region Not Set","","Epoch Co., Ltd.","Sakata SAS","1996-03-15","1","No","Action","Not Rated","No overview is currently available for this title, please feel free to add one."
"Double Switch","","Region Not Set","","Digital Pictures, Inc.","Digital Pictures","1995-11-01","1","No","Action | Adventure","T - Teen","Double Switch is an adventure interactive movie video game released for Sega Mega-CD, Sega Saturn and PC. The game is produced by Digital Pictures and has a similar ""trap-em-up"" format to Space Panic, Heiankyo Alien, and their earlier game, Night Trap."
"Doukoku Shoshite: Final Edition","","Region Not Set","","Data East Corporation","","1998-08-06","1","No","Adventure","T - Teen","No overview is currently available for this title, please feel free to add one."
"Doukoku Soshite...","","Region Not Set","","Data East Corporation","Sakata SAS","1998-02-26","1","No","Adventure","E - Everyone","No overview is currently available for this title, please feel free to add one."
"Doukyuusei ~if~","同級生　〜ｉｆ〜","NTSC-J","Japan","NEC Interchannel","Elf","1996-09-08","1","No","Adventure","Not Rated","Doukyuusei ~if~ (同級生　〜ｉｆ〜) is an Adventure - Dating game, developed by Elf / Flight-Plan Inc. and published by NEC Interchannel, Ltd., which was released in Japan in 1996 for the Sega Saturn."
"Doukyuusei 2","","NTSC-J","Japan","NEC Avenue, Ltd.","Elf","1997-07-11","1","No","Adventure","M - Mature 17+","Doukyuusei 2 (同級生２) is an Adventure - Dating game, developed by Elf / Flight-Plan Inc. and published by NEC Interchannel, Ltd., which was released in Japan in 1997 for the Sega Saturn"
"Dragon Ball Z: Idainaru","","NTSC-J","Japan","Bandai Co., Ltd.","Tose","1996-01-01","1","No","Action | Adventure","Not Rated","No overview is currently available for this title, please feel free to add one."
"Dragon Ball Z: Idainaru Dragon Ball Densetsu","Dragon Ball Z: Legend | ドラゴンボールZ 偉大なるドラゴンボール伝説","NTSC-J","Japan","Bandai Co., Ltd.","Tose Co., Ltd.","1996-05-31","2","No","Fighting","Not Rated","Dragon Ball Z: The Legend, known as Dragon Ball Z: Idainaru Dragon Ball Densetsu (ドラゴンボールZ 偉大なるドラゴンボール伝説 Doragon Bōru Zetto Idainaru Doragon Bōru Densetsu?, Dragon Ball Z: The Greatest Dragon Ball Legend) in Japan, is a fighting game produced and released by Bandai on May 31, 1996 in Japan, released for the Sega Saturn and PlayStation.[1] Greatest Hits versions were released on June 20, 1997 for the Saturn and June 27, 1997 for the PlayStation. In Europe, only the Sega Saturn version was released in France and Spain on January 1, 1996,[1] with the French edition retaining the original Japanese name and the Spanish edition being re-addressed as Dragon Ball Z: The Legend."
"Dragon Ball Z: Shin Butouden","Dragon Ball Z - Shin Butöden | ドラゴンボールZ 真武闘伝","Region Not Set","","Bandai Co., Ltd.","Tose Co., Ltd.","1995-11-17","2","No","Fighting","Not Rated","It is the fourth and final installment in the Butouden series. It features 27 playable characters, their sprites being those used in the earlier game ""Dragon Ball Z - Ultimate Battle 22"" for the Sony PlayStation. Also, the game's introduction is made with scenes recycled from the introduction of Ultimate Battle 22."
"Dragon Force","","NTSC","United States of America","Working Designs","J-Force | 																Sega CS1","1996-12-12","1","No","Role-Playing | Strategy","E10+ - Everyone 10+","Step forth brave warrior. The destiny of the world of Legendra lies solely in your hands. Play as one of eight warlords, each with a unique storyline, to conquer the evil forces of Madruk in this incredible role playing/strategy game."
"Dragon Force II: Kamisarishi Daichi ni","ドラゴンフォースⅡ　神去りし大地に","Region Not Set","","Sega","ALU | 																Chime | 																Sega","1998-04-02","1","No","Role-Playing | Strategy","Not Rated","Set 500 years after the first game, Dragon Force II follows a slate of monarchs who must band together to defeat a new threat looming over Legendra. Along the way, they learn the value of friendship and unravel the mystery of what happened to the original Dragon Force after Madruk's defeat."
"Dragon Master Silk","ドラゴンマスターシルク セガサターン","Region Not Set","","Datam Polystar","Gimmick House","1998-03-27","1","No","Role-Playing","E - Everyone","The plot of this semi-comical RPG is rather simple: an angelic creature named Silk must defeat the Prince of Darkness, who rules his own dungeon full of claustrophobic corridors and monsters. Aided by her lovely companions Ao, Aka, and Ki (which means blue, red, and yellow in Japanese), Silk must deal with the evil Prince and his minions.

Dragon Master Silk is a dungeon crawler with Japanese-style turn-based combat. The entire game is viewed from a first-person perspective. The largest bulk of the game involves navigating 3D dungeons and fighting regular enemies and bosses. The game maintains a distinct comical style, evident in graphics and character design."
"DragonHeart: Fire & Steel","","Region Not Set","","Acclaim Entertainment, Inc.","Funcom","1996-12-26","1","No","Action","T - Teen","Dragonheart: Fire and Steel was released to the public in 1996, and is a 2D side scrolling beat 'em up based off of the movie of the same name. Players take on the role of a retired knight who must return to action and remain true to the oaths he took long ago. An evil prince's tyranny threatens the land, and the knight (who was a former dragonslayer) can only defeat this scheming noble with the help of a friend who just happens to be the last surviving dragon on Earth."
"Dream Generation: Koi Ka? Shigoto Ka!?","","Region Not Set","","NCS Corporation","Reindeer","1998-07-30","1","No","Strategy","Not Rated","No overview is currently available for this title, please feel free to add one."
"Dream Square Hinagata Akiko","","NTSC-J","Japan","","Video System Co., Ltd.","1997-02-14","1","No","Utility","Not Rated","No overview is currently available for this title, please feel free to add one."
"Drift King: Shutokou Battle '97","","Region Not Set","","Imagineer Co., Ltd.","Genki","1997-02-28","1","No","Racing","Not Rated","No overview is currently available for this title, please feel free to add one."
"Druid: Yami e no Tsuisekisha","","Region Not Set","","Koei Co., Ltd.","Synthetic Dimensions","1998-07-02","1","No","Role-Playing","Not Rated","No overview is currently available for this title, please feel free to add one."
"Duke Nukem 3D","","Region Not Set","","GT Interactive Software Corp. | 																Sega","3D Realms Entertainment | 																Lobotomy Software","1997-08-01","2","No","Shooter","M - Mature 17+","As a first-person shooter, the gameplay of Duke Nukem 3D involves moving through levels presented from the protagonist's point of view, shooting enemies on the way. The environment of Duke Nukem 3D is highly destructible and interactive; most props can be destroyed by the player."
"Dungeon Master Nexus","","Region Not Set","","Victor Entertainment","Victor Entertainment","1998-03-26","1","No","Role-Playing","E - Everyone","No overview is currently available for this title, please feel free to add one."
"Dungeons & Dragons Collection","ダンジョンズ＆ドラゴンズ コレクション","NTSC-J","Japan","Capcom","Capcom","1999-03-04","1","Yes","Action | Role-Playing","E - Everyone","Dungeons & Dragons Collection (ダンジョンズ＆ドラゴンズ コレクション) is a 1999 game for the Sega Saturn. It combines ports of two Capcom arcade beat-'em-ups.

Shadow over Mystara requires the use of a 4MB RAM cartridge while Tower of Doom doesn't, as it's an older conversion which had been planned to be released as a stand-alone product in 1996.

A North American release was planned, and featured at E3 1997[3] (alongside an also unreleased PlayStation version), but was cancelled."
"Dungeons & Dragons: Shadow over Mystara","","Region Not Set","","","","1999-03-04","","No","","","Released in Japan together with Dungeons & Dragons: Tower of Doom in the Dungeons & Dragons Collection."
"Dungeons & Dragons: Tower of Doom","","Region Not Set","","","","1999-03-04","","No","","","No overview is currently available for this title, please feel free to add one."
"DX Jinsei Game","","Region Not Set","","Takara","Takara","1995-12-15","4","No","Strategy","Not Rated","No overview is currently available for this title, please feel free to add one."
"Dynamite Deka","Die Hard Arcade","Region Not Set","","Sega","Fox Interactive | 																Sega AM1 R&D Division | 																Sega Technical Institute","1997-01-24","2","No","Action | Fighting","T - Teen","No overview is currently available for this title, please feel free to add one."
"E'tude Prologue","","Region Not Set","","Takuyo","Takuyo","1998-11-26","1","No","Adventure","Not Rated","No overview is currently available for this title, please feel free to add one."
