title,alternate_titles,region,country,publisher,developer,release_date,players,coop,genre,esrb_rating,description
"Little Monster at School","","Region Not Set","","Philips Interactive Media, Inc.","Atari Games","1993-01-01","","No","","","No overview is currently available for this title, please feel free to add one."
"Lords of the Rising Sun","","Region Not Set","","Philips Interactive Media, Inc.","Philips POV","1992-01-01","","No","Strategy","","No overview is currently available for this title, please feel free to add one."
"Lost Eden","","Region Not Set","","Philips Interactive Media, Inc.","Virgin Interactive Entertainment","1995-01-01","","No","Adventure","","On another Earth, in another time, where dinosaurs speak and the air is charged with magic, the old ways have broken down. Where there once was harmony, now are slavery and war. You must learn what's forgotten and unite the creatures of our continents against a tyrannical tyrannosaur and his carnivorous army. One chance stands between Eden and extinction: You must learn the secrets of the citadels."
"Lucky Luke: The Video Game","","Region Not Set","","Philips Interactive Media, Inc.","The Vision Factory","1996-01-01","","No","Action","","No overview is currently available for this title, please feel free to add one."
"Mad Dog II: The Lost Gold","","Region Not Set","","Philips Interactive Media, Inc.","Capitol Disc Interactive","1995-01-01","","No","Action","","A live-action adventure that challenges your shooting skills by confronting bandits, renegades, and Mad Dog's men. Select one of three different guides and experience a variety of trails in a quest to beat Mad Dog to the lost gold and return with it to the old mission where the longest interactive battle ever filmed awaits the more-skilled game player!"
"Mad Dog McCree","","Region Not Set","","Philips Interactive Media, Inc.","Capitol Disc Interactive","1994-01-01","","No","Action","","There's trouble in old Tuscon. Mad Dog McCree and his gang have kidnapped the town's Mayor and his daughter. To save the town, you will be challenged by a saloon full of outlaws, a hair-raising bank robbery, gunfighters, a slew of old West ambushes, and Mad Dog himself. Blaze your way into town and blast the desperadoes in a classic live-action shooting game!"
"Mad Dog McCree and the Peacekeeper revolver","","NTSC","United States of America","","","1970-01-01","1","No","Shooter","Not Rated","Shooter"
"MahJong","","Region Not Set","","Japan Interactive Media","Japan Interactive Media","1995-01-01","1","No","Action","Not Rated","No overview is currently available for this title, please feel free to add one."
"Making the Grade","","Region Not Set","","","","","","","","","No overview is currently available for this title, please feel free to add one."
"Marco Polo","","Region Not Set","","Philips Interactive Media, Inc.","Infogrames","1994-01-01","","No","Adventure","","No overview is currently available for this title, please feel free to add one."
"Master Labyrinth","","Region Not Set","","Philips Interactive Media, Inc.","AVM","1994-01-01","","No","Puzzle","","No overview is currently available for this title, please feel free to add one."
"Max Magic","","Region Not Set","","Philips Interactive Media, Inc.","PF Magic","1994-01-01","","No","Life Simulation","","Learn magic from Max the Magician in Max Magic. In this title suitable for the whole family, renown magician Max Maven teaches 14 customizable magic tricks to the players. You can let Max perform his own show, or create a show together with Max, where the player secretly controls the actions with the CDi's remote controller to baffle the audience. Tricks include mind reading and guessing someones Zodiac sign. The player can setup Max to address him by his first name."
"Mega-Maze","","Region Not Set","","Philips Interactive Media, Inc.","PolyMedia Communications","1993-01-01","","No","Action","","No overview is currently available for this title, please feel free to add one."
"Merlin's Apprentice","","Region Not Set","","Philips Interactive Media, Inc.","Funhouse","1995-01-01","","No","Puzzle","","No overview is currently available for this title, please feel free to add one."
"Micro Machines","","Region Not Set","","Philips Interactive Media, Inc.","Codemasters","1995-01-01","","No","Racing","","Small cars and BIG racing action! Race nine turbo-charged vehicles over 36 of the most challenging circuits! Fast, furious and fantastically playable, Micro Machines is THE arcade racer!"
"Monty Python's Invasion from the Planet Skyron","","Region Not Set","","Philips Interactive Media, Inc.","Daedalus","1995-01-01","","No","","","Invasion from planet Skyron is an interactive varietyshow, based on the works of the Monty Python team. It looks and feels like a game, but will be experienced as something completely different. Each time the program is started, viewers will see scenes in a different order and sometimes even completely new ones.

By clicking the player/viewer directs the clan through the different worlds, based on the animations of Terry Gilliam. Clicking on objects or bringing the clan to certain locations trigger several kinds of events. Many encounters take place and each one requires a different reaction. But life in this Python world changes over time as well. As many as 13 different games are hidden in this world of Python, mostly based on specific sketches that still influence our perception of humour and the use of language. Players can earn points, which enables them to view sketches and clips in the cinema. This can be entered by clicking on the score sheep. But also during the exploration of the different scenes videoclips from the television series can be seen and every now and then the program is being interrupted for an intermission, among which a number of commercial ones. If players decide to leave the game they are enabled to visit the scenes they have gone through again. This way players can experience favourite scenes once more."
"Moses: The Exodus","","NTSC","","Philips Interactive Media, Inc.","","1992-01-01","1","No","Adventure | Education","Not Rated","Moses: The Exodus is a an educational title for children in which they learn about the classic story from the old Testament. Aside from the actual story, it comes with some games, more information about the time frame in which the story takes place, scripture from the Bible and a play room.

The main game is a point-and-click adventure game in which you explore the insides of a pyramid. You have to find your way around and interact with characters inside the pyramid that help you.

The play room features sing along songs, connect the dots, a sliding puzzle and a coloring book."
"Mother Goose Hidden Pictures","","Region Not Set","","American Interactive Media","AIM","1991-01-01","1","No","Puzzle","EC - Early Childhood","Find the hidden pictures in Mother Goose's magnificent show of pictures. Mother goose for Philips CD-i is an interactive story book where you look for the hidden pictures."
"Mutant Rampage: Bodyslam","","Region Not Set","","Philips Interactive Media, Inc.","Animation Magic","1994-01-01","","No","Action","","Civilization is in decay. Teams of bionic warriors rule the ravaged capitals of the world. But now a human challenge has been issued - YOU! Only you have the speed and skill to beat the mutants and triumph in MUTANT RAMPAGE! Face ten mutant teams in ten ravaged cities around the world. Expect to be taunted and teased by in-your-face foes in full-screen digital video animation."
"Myst","","Region Not Set","","Philips Interactive Media, Inc.","Cyan","1996-01-01","1","No","Adventure","","Journey to an island world eerily tinged with mystery--where every rock, every scrap of paper, every fleeting sound holds a clue to an ancient mystery. Enter, if you dare, a starkly beautiful landscape shrouded in intrigue and injustice. Only your wits and imagination hold the power to unlock the shocking betrayal of ages past. During your virtual exploration, Myst challenges your wits, instincts, and powers of observation."
"Mystic Midway: Phantom Express","","Region Not Set","","Philips Interactive Media, Inc.","Philips POV","1993-01-01","","No","Action","","No overview is currently available for this title, please feel free to add one."
"Mystic Midway: Rest in Pieces","","Region Not Set","","Philips Interactive Media, Inc.","Philips POV","1992-01-01","","No","Action","","No overview is currently available for this title, please feel free to add one."
"Naked Gun 33 1/3 The Final Insult","","Region Not Set","","","","1994-01-01","1","No","Action","T - Teen","Philips CD-i Movie"
"Name That Tune","","Region Not Set","","Philips Interactive Media, Inc.","Fantasy Factory","1993-01-01","","No","","","No overview is currently available for this title, please feel free to add one."
"NFL Football Trivia Challenge ('94 - '95 Edition)","","Region Not Set","","Philips Interactive Media, Inc.","Capitol Disc Interactive","1993-01-01","","No","Sports","","No overview is currently available for this title, please feel free to add one."
"NFL Hall of Fame Football","","Region Not Set","","Philips Interactive Media, Inc.","Philips Interactive Media","1994-01-01","","No","Sports","","No overview is currently available for this title, please feel free to add one."
"NFL Instant Replay","","Region Not Set","","Philips Interactive Media, Inc.","Philips Interactive Media","1995-01-01","","No","Sports","","No overview is currently available for this title, please feel free to add one."
"Othello","","Region Not Set","","Philips Interactive Media, Inc.","Codim Interactive","1993-01-01","","No","Puzzle","","Haven't you always had a secret desire to challenge some of the greatest minds of all time? With this CD-i you can. Take on the likes of Albert Einstein or Leonardo da Vinci as they vie for the chance to play you at Othello!"
"P.A.W.S.","","Region Not Set","","Philips Interactive Media, Inc.","Domestic Funk Productions","1998-01-01","","No","","","No overview is currently available for this title, please feel free to add one."
"Pac-Panic","","PAL","United Kingdom of Great Britain and Northern Ireland","Philips Interactive Media, Inc.","Namco","1995-02-01","2","Yes","Puzzle","E - Everyone","Much more than the return of the ghost-chompin' legend, PAC-PANIC is a think-fast challenge and a puzzle game, too. As the blocks, you gotta think quick and move quicker, to line 'em up and make 'em vanish."
"Paint School I","","Region Not Set","","Philips Interactive Media, Inc.","Spinnaker Software Corporation","1991-01-01","","No","","","No overview is currently available for this title, please feel free to add one."
"Paint School II","","Region Not Set","","Philips Interactive Media, Inc.","Spinnaker Software Corporation","1990-01-01","","No","","","No overview is currently available for this title, please feel free to add one."
"Paris Belle Epoque Impressionnisme","","PAL","France","Philips Interactive Media, Inc.","Philips Interactive Media","1970-01-01","1","No","Education","Not Rated","No overview is currently available for this title, please feel free to add one."
"Peanuts: Yearn 2 Learn","","Region Not Set","","Philips Interactive Media, Inc.","The Lost Boys","1994-01-01","","No","","","No overview is currently available for this title, please feel free to add one."
"Pecos Bill","","Region Not Set","","Philips Interactive Media, Inc.","Philips Interactive Media","1991-01-01","","No","","","No overview is currently available for this title, please feel free to add one."
"Pegasus","","Region Not Set","","Philips Interactive Media, Inc.","Lightyear Entertainment","1992-01-01","","No","","","No overview is currently available for this title, please feel free to add one."
"Pinball","","Region Not Set","","Philips Interactive Media, Inc.","Capitol Disc Interactive","1991-01-01","","No","","","No overview is currently available for this title, please feel free to add one."
"Playboy's Complete Massage","","Region Not Set","","Interlance Publishing BV","Playboy","1993-01-01","1","No","Life Simulation","","Indulge yourself at the festival of mutual harmony of body and soul with complete massage “Playboy,” which is the current practical approach to intimacy and ecstasy. Language of sensory contact is shown specifically for professionals, so you learned to deliver the desired pleasure partner."
"Plunderball","","Region Not Set","","OlderGames","ISG Productions","2002-01-01","","No","","","No overview is currently available for this title, please feel free to add one."
"Power Hitter","","Region Not Set","","Philips Interactive Media, Inc.","Fathom Pictures","1993-03-12","1","No","Sports","","It's just you against baseball's great pitchers. Your hands tighten around the bat. He winds. The ball screams towards the plate. You swing, and the crack of the bat signals a hard grounder through the infield. It's a hit!"
"Power Match","","NTSC","United States of America","Philips Interactive Media, Inc.","","1993-01-01","1","No","Puzzle","Not Rated","No overview is currently available for this title, please feel free to add one."
"Pyramid Adventures","","Region Not Set","","Philips Interactive Media, Inc.","Compact Disk Incorporated","1993-01-01","","No","","","No overview is currently available for this title, please feel free to add one."
"Rand McNally's America: U.S. Atlas","","Region Not Set","","Philips Interactive Media of America","","","","No","","","An electronic reference guide to the USA."
"Rhythm Maker","","Region Not Set","","","","","1","No","","","Based on the popular Rhythm Box from the award-winning ""Private Lesson Series,"" Rhythm Maker provides a whole set of musical instruments that will play any rhythm you want. 
Use drums, cymbals, congas, and much more in Rock, Metal, Jazz, Latin, Rap & Novelty kits.  
Choose from 25 premade popular rhythm patterns --from Afro-Cuban to Waltz-- or create your own.
Speed up any rhythm, slow it down, or even change the meter, all while the Rhythm Maker plays.
Review the combinations and save the ones you like,  
Add punch to any song or dance tune, with Rhythm Maker."
"Richard Scarry's Best Neighborhood Disc Ever!","","Region Not Set","","","","1970-01-01","1","No","Adventure | Puzzle","Not Rated","No overview is currently available for this title, please feel free to add one."
"Richard Scarry's Busiest Neighborhood Disc Ever!","","Region Not Set","","","","1970-01-01","1","No","Adventure | Puzzle","Not Rated","No overview is currently available for this title, please feel free to add one."
"Rise Of The Robots","","PAL","","Philips Interactive Media, Inc.","Mirage Technologies (Multimedia) Ltd.","1995-09-26","1","No","Fighting","E - Everyone","No overview is currently available for this title, please feel free to add one."
"Rock Guitar : Private Lessons Series","","Region Not Set","","","","","","No","","","You'll find Purple Haze, Runnin' with the Devil and Daytripper among the many other popular Rock hits at your finger tips with these easy, CD-interactive lessons. This disc contains lessons geared for beginners, interactive duets, automatic page turner, menotrome, guitar tuner, music theory and much more."
"Sandy's Circus Adventure","","Region Not Set","","Philips Interactive Media, Inc.","Philips Interactive Media","1990-01-01","","No","Adventure","","No overview is currently available for this title, please feel free to add one."
"Sargon Chess","","Region Not Set","","American Interactive Media","Spinnaker Software Corporation","1991-08-01","","No","","","No overview is currently available for this title, please feel free to add one."
"Scotland Yard Interactive","","Region Not Set","","Philips Interactive Media, Inc.","Audio Visuellen Medien","1993-01-01","","No","Adventure","","No overview is currently available for this title, please feel free to add one."
"Secret Mission","","Region Not Set","","Philips Interactive Media, Inc.","Microids","1996-01-01","","No","Adventure","","It's the 1950's. The place is the Indo-Chinese country of Opalia. Opalia has become the target of the USSR and the United States and its geographic position has made it a real hot spot in the Cold War battle of the superpowers. Networks of underground informants and foreign spies have totally destabilized this once peaceful country and local rebels, led by the devious Prime Minister, Vishaka, are trying to topple the king. The safety of Opalia is in your hands alone... you can't let them down!"
"Secrets of Tatjana","","Region Not Set","","","","","","No","","","Digital Video Disc"
"Shaolin's Road","","Region Not Set","","Philips Interactive Media, Inc.","Infogrames","1995-01-01","","No","Adventure","","No overview is currently available for this title, please feel free to add one."
"Solar Crusade","","Region Not Set","","Infogrames Entertainment","Infogrames","1999-01-01","","No","Action","","Solar Crusade is an on-rails FMV shoot 'em up designed and published by Infogrames Multimedia, created using Softimage 3D, and modeled on Silicon Graphics workstations hardware for the Windows 95 operating system and Phillips CD-i video game console.

It was the last game released for the Cd-i."
"Space Ace","","Region Not Set","","Philips Interactive Media, Inc.","Advanced Microcomputer Systems","1993-01-01","2","No","Adventure","","The evil commander Borf has kidnapped Ace's girlfriend, the beautiful Kimberly, and is plotting to enslave the Earth using his dreaded ""Infanto Ray"", a weapon that changes everyone it blasts into a helpless baby. Armed with only a laser gun, Ace must find and destroy the Infanto Ray, rescue Kimberly and save the Earth. All in a day's work for a superhero, right? Featuring full screen animation and crisp, powerful sound from the original laser disc arcade classic, Space Ace delivers arcade action at its most addictive!"
"Space Ranger: Return to Earth","","Region Not Set","","OlderGames","Studio Interactive","2002-01-01","","No","Action","","No overview is currently available for this title, please feel free to add one."
"Sport Freaks","","Region Not Set","","Philips Interactive Media, Inc.","SPC Vision","1996-01-01","","No","Sports","","No overview is currently available for this title, please feel free to add one."
"Steel Machine","","Region Not Set","","Philips Interactive Media, Inc.","SPC Vision","1993-01-01","","No","Action","","No overview is currently available for this title, please feel free to add one."
"Stickybear Math","","Region Not Set","","Philips Interactive Media, Inc.","Optimum Resource","1994-01-01","","No","Puzzle","EC - Early Childhood","Now kids can practice basic math skills and help the Stickybear family out of some sticky jams at the same time. It's simple - for every set of addition and subtraction problems youngsters get right, Stickybear gets a step closer to getting out of a jam.

Get enough problems right and Stickybear gets out of one jam... but into another...

And kids practice skills at a pace that's just right for them... because Stickybear Math, the computer automatically advances when the child is ready to try another skill level. Adults can choose a child's starting level. So, horizontal or vertical problems, single-digit or four-digit, carrying or borrowing, kids are ready for them!"
"Stickybear Preschool","","Region Not Set","","Philips Interactive Media, Inc.","Optimum Resource","1994-01-01","","No","","","No overview is currently available for this title, please feel free to add one."
"Stickybear Reading","","Region Not Set","","Philips Interactive Media, Inc.","Optimum Resource","1993-01-01","","No","","","No overview is currently available for this title, please feel free to add one."
"Striker Pro","","Region Not Set","","American Interactive Media","Rage Software","1994-01-01","","No","Sports","","No overview is currently available for this title, please feel free to add one."
"Strip Poker Live","","Region Not Set","","","","1994-01-01","1","Yes","Action","Not Rated","No overview is currently available for this title, please feel free to add one."
"Strip Poker Pro","","Region Not Set","","Interlance Publishing BV","Greenpig Production","1994-01-01","1","No","Puzzle | Sports","","Match your luck and skills against beautiful international models who are waiting to strip for you. You can choose from Julie, a Swedish blonde, Ombretta, the beautiful Mediterranean brunette, the tempting Aysha, just arrived from Maui, the refined Christine from Paris... or if you prefer, Roby, the athlete...

The decision is up to you: pass or call.
Have fun!"
"Super Mario's Wacky Worlds","","Region Not Set","","","","","","No","Platform","","No overview is currently available for this title, please feel free to add one."
"Surf City","","Region Not Set","","Philips Interactive Media, Inc.","Philips Interactive Media","1994-01-01","","No","Adventure","","No overview is currently available for this title, please feel free to add one."
"Tangram","","Region Not Set","","Philips Interactive Media, Inc.","Eagle Vision","1992-01-01","","No","Puzzle","","CD-I makes Tangram more challenging, more exciting. There are more symbols, more silhouettes, so you can develop greater skills. Just use the cursor to rotate and move the pieces. Choose free expression or tackle set tasks. And choose your own level of play: beginner, intermediate, advanced, expert - up to the highest level of all. Free Form Tangram on CD-I means moving forms, mood music, and much more fun!"
"Tell Me Why 1","","Region Not Set","","Philips Interactive Media, Inc.","Philips Interactive Media","1990-01-01","","No","","","No overview is currently available for this title, please feel free to add one."
"Tell Me Why 2","","Region Not Set","","Philips Interactive Media, Inc.","Philips Interactive Media","1990-01-01","","No","","","No overview is currently available for this title, please feel free to add one."
"Tetris","","Region Not Set","","Philips Interactive Media, Inc.","Philips POV","1992-01-01","1","No","Puzzle","","Your pulse quickens. Beams, boxes, zig-zags and ""L"" shaped building blocks drop relentlessly down a narrow passage. You quickly spin, shift, and align the shapes then slide them in for a perfect fit. It's challenging and the pace is demanding. But satisfaction comes as you position each block neatly into place."
"Tetsuo Gaiden","","Region Not Set","","New Frontier Entertainment","Creative Media","1997-05-02","1","No","Action","","Tetsuo Gaiden, a fantasy flight through the realms of alien darkness. Featuring the best CD-i has got to offer; amazing 3D full motion video, riveting gameplay and a smack in your face soundtrack...

Prepare for more than 80 blazing levels filled with the best and fastest gameplay ever created on CD-i. Brought to you by the award-winning team from Christmas Country, Tetsuo Gaiden is jampacked with nice features like bonus items, multiple laser fire, smartbombs, energy shields and super bonusses.

Get ready for the best game of spring '97."
"Text Tiles","","Region Not Set","","Philips Interactive Media, Inc.","Capitol Disc Interactive","1992-01-01","","No","Puzzle","","No overview is currently available for this title, please feel free to add one."
"TF1 : Le Journal Interactif 1994 et le Jeu des Stars de l‘Info","","PAL","France","Philips Interactive Media, Inc.","Philips Interactive Media","1994-01-01","1","No","Sandbox","Not Rated","TF1 : Le Journal Interactif 1994 et le Jeu des Stars de l‘Info"
"TF1 : Le Journal Interactif 1995 et le Jeu des Stars de l‘Info","","PAL","France","Philips Interactive Media, Inc.","Philips Interactive Media","1995-01-01","1","No","Sandbox","Not Rated","TF1 : Le Journal Interactif 1995 et le Jeu des Stars de l‘Info"
"The 7th Guest","","Region Not Set","","Philips Interactive Media, Inc.","Trilobyte","1993-01-01","1","No","Adventure","","A stunning interactive drama of mystery and intrigue... You don't know why you're in the mansion of the long-gone master toy maker, but you do know that you're not alone... The 7th Guest on CD-i promises to keep you on the edge of your seat with a combination of vivid imagery, special effects and cinematic shocks. The 7th Guest on CD-i features CD-i Digital Video, terrifyingly real virtual environments, haunted rooms to explore - complete with live actors - bizarre puzzles to solve, games to play and a chilling soundtrack."
"The Apprentice","","Region Not Set","","Philips Interactive Media, Inc.","The Vision Factory","1994-01-01","1","No","Action","E - Everyone","Poor Marvin needs your help! As apprentice to the great wizard Gandorf S. Wandburner III, Marvin must perform treacherous tasks throughout the castle towers. Take control of the apprentice and guide him through six heart-stopping levels in the arcade-style platform game that delivers fast, furious play with thousands of frames of animation. You'll be running, jumping, flying, even swimming your way around the towers, working against the clock and all the beastly enemies who are eager to prove that a wizard's work is never done!"
"The Berenstain Bears on Their Own And You On Your Own","","Region Not Set","","Philips Interactive Media, Inc.","Philips Sidewalk Studio","1993-01-01","1","No","Puzzle","E - Everyone","The annual Country Fair is coming to Bear Country, but no one has time to take Brother and Sister. And boy, are the Bear Cubs upset! So Mama agrees to let them prove they can be responsible enough to go to the fair on their own. Children can join this story and visit delightful locations with over 20 games and learning activities and nine new songs. Earn tickets to the Country Fair; and discover even more games. Enjoy hours of interactive fun with the Berenstain Bears on their own...and you on your own...only in CD-i!"
"The Best of Draw 50 with Lee Ames","","Region Not Set","","","","","","No","","","Artist-cartoonist Lee Ames teaches you to draw 50 fabulous drawings in 8 favorite categories form animals to athletes. Set your own pace, one stroke at a time, stopping and starting whenever you want, from the first to the finishing touches."
"The Cranberries: Doors and Windows","","NTSC","United States of America","Philips Interactive Media of America","","1995-01-01","1","No","Music","Not Rated","Introducing the first Rainbow™ disc, one CD that will play on audio players, Mac and Windows computers, and CD-i players. Hang out with the Cranberries as they share 5 tracks, concert footage, home video, interviews, song lyrics and photos."
"The Crayon Factory","","NTSC","United States of America","Philips Interactive Media, Inc.","Philips Sidewalk Studio","1994-01-01","1","No","Puzzle | Education | Family","Not Rated","Enter the most colorful world a child could ever imagine. The Crayon Factory, and extraordinary interactive environment where kids play and learn! Each existing trip to the Crayon Factory is a new experience, loaded with fun-filled activities that help your child develop critical learning skills. Narrated by Julie Walters."
"The Dark Fables of Aesop","","Region Not Set","","","","1992-01-01","1","No","Family","E - Everyone","No overview is currently available for this title, please feel free to add one."
"The Joker's Wild","","Region Not Set","","Philips Interactive Media, Inc.","Accent Media Productions","1993-01-01","","No","","","No overview is currently available for this title, please feel free to add one."
"The Joker's Wild Jr.","","Region Not Set","","","","","","No","","","The Joker's Wild Jr. was a gameshow game on the Philips CD-I. It was developed by the company Accent and released in 1994"
"The Joy of Sex","","Region Not Set","","Philips Interactive Media, Inc.","Cloudscan","1993-01-01","1","No","Life Simulation","","Welcome to the Joy of Sex on Interactive Compact Disc. You will discover a wise, entertaining, uninhibited guide to lovemaking, containing sparking combination of video, illustration, commentary and music made easily and instantly accessible.

Sexual techniques and positions, as well as ideas about love and relationship, are explored through intimate video sequences, hundreds of candid and tender drawings and over three hours of commentary. Exactly what you choose to view next is your decision, but to help you, the disc's interactive features include:

Introduction
Guides
Insights
Questionnaire
Game
Bookmark"
"The Last Bounty Hunter","","Region Not Set","","Philips Interactive Media, Inc.","American Laser Games, Inc.","1996-01-01","","No","Action","","As a Bounty Hunter, you will be equipped with a six-shooter and sometimes a shotgun. Careful, one of the gunfighters that protects the four outlaws is renowned fast draw world champion Wes Flowers. The pursuit of each outlaw will take you through different shootout scenarios and challenges. Plus, the order in which you stalk each outlaw will change the play action responses and difficulty level making for a different game each time you play!"
"The Lost Ride","","Region Not Set","","Philips Interactive Media, Inc.","Formula","1998-01-01","","No","Action","","No overview is currently available for this title, please feel free to add one."
"The Wacky World of Miniature Golf","","Region Not Set","","Philips Interactive Media, Inc.","Philips Sidewalk Studio","1993-01-01","","No","Sports","","No overview is currently available for this title, please feel free to add one."
"Thunder in Paradise","","Region Not Set","","Philips Interactive Media, Inc.","Schwartz Bonnan Productions","1995-01-01","","No","Action","","Here's your shot at Paradise, bro. You're in the middle of an action-packed adventure with your cohorts Spence (Terry ""Hulk"" Hogan) and Bru (Chris Lemmon). Blast your way through these mind-blowing action encounters as you attempt to rescue Spence's daughter Jessica, regain control of the M.A.J.O.R., and crush your arch enemy, RAMPIKE! Race at hyperspeed through the Caribbean, aboard THUNDER, a 45-foot piece of hi-tech marine hardware. Take control of the boat's weapon systems and defend THUNDER from a shower of deadly threats. Face down minions of the psychotic RAMPIKE on the eerie trails of Rossiter's Island. Go toe-to-toe with the M.A.J.O.R., a bio-humanoid gone haywire, in a battle for Jessica's life!"
"Tic Tac Toe","","Region Not Set","","","","","","","","","No overview is currently available for this title, please feel free to add one."
"Tim et Ted à l'aéroport","","Region Not Set","","Philips Interactive Media, Inc.","","1995-01-01","1","No","Puzzle","Not Rated","Unlike the first title in the series (Tim & Beer in het Ziekenhuis) which didn't feature interaction (beyond choosing which of the two characters to follow), this second Tim & Beer title is fully interactive. 

Tim and his teddy bear are visiting their cousin Tina who lives far away. Because of this they have to go by plane. Of course it's not easy to navigate around an airport.

Tim & Beer op het Vliegveld is an interactive cartoon film in which the viewer watches Tim & Beer explore the airport and the airplane. Viewers can opt to let the cartoon roll, or at times interfere and tell Tim or Bear what to do by choosing from several preset options. This creates tiny differences in how the story progresses."
"Tim et Ted à l'hopital","Tim & Beer in het ziekenhuis | Tim & Bear at the hospital","Region Not Set","","Philips Interactive Media, Inc.","","1992-01-01","1","No","Puzzle","Not Rated","No overview is currently available for this title, please feel free to add one."
"Time Life Astrology","","NTSC","United States of America","Philips Interactive Media, Inc.","","1993-01-01","1","No","Life Simulation","Not Rated","Discover the fascinating history and principles of Astrology through a captivating presentation of artefacts, drawings and paintings from ancient Sumeria to modern day. Input your personal statistics to receive a detailed birth chart, daily horoscope, and determine your compatibility with a friend or a lover."
"Titanic An Interactive Exploration","","Region Not Set","","XDRA","Xdra","1994-01-01","","No","Strategy","","No overview is currently available for this title, please feel free to add one."
"Treasures of the Smithsonian","","Region Not Set","","Philips Interactive Media of America","American Interactive Media","","","No","","","Explore the highlights of a dozen museums in this unique, interactive compact disc! From the Air and Space Museum to the National Zoo, treasures range from the World War 1 Albatross Fighter Plane to Zande Harp from Africa. Along the way, you’ll find everything from the Hope Diamonds to Howdy Doody. From Lincoln’s Last Photograph to the famous Pandas. Art works by Picasso and Pollock a Stradivari Cello and a pair of Washington’s Teeth. You can browse through the treasures by museum, category, date or theme. Popular columnist Edward Park provides interesting commentary. Special features let you walk around an object, play its sounds or zoom in on it."
"Ultimate Noah's Ark","","Region Not Set","","Philips Interactive Media, Inc.","Philips Interactive Media","1994-01-01","","No","Adventure","","No overview is currently available for this title, please feel free to add one."
"Ultra CDi Soccer","","Region Not Set","","Philips Interactive Media, Inc.","Krisalis Software Ltd.","1992-01-01","","No","Sports","","No overview is currently available for this title, please feel free to add one."
"Uncover: Featuring Tatjanna","","Region Not Set","","Philips Interactive Media, Inc.","SPC Vision","1996-01-01","","No","Adventure","","No overview is currently available for this title, please feel free to add one."
"Vegas Girls","","Region Not Set","","Philips Interactive Media, Inc.","Status","1995-01-01","","No","","","No overview is currently available for this title, please feel free to add one."
"Video Speedway","","Region Not Set","","Philips Interactive Media, Inc.","ISG Productions","1992-01-01","","No","Racing","","No overview is currently available for this title, please feel free to add one."
"Voyeur","","Region Not Set","","Philips Interactive Media, Inc.","Philips POV","1993-01-01","","No","Adventure","","Like To Watch?

You'll get an eye-full as you peer into your neighbors' sordid lives in the wickedly seductive interactive mystery, Voyeur. Political blackmail... murder... seductive intrigue... you'll see it all. But will you only watch - hidden like a true voyeur - or will you step into the drama and try to prevent a murder?

Voyeur combines dramatic game play with chilling suspense and erotic undertones guaranteed to keep your excitement level up. Hollywood actors, excellent film quality and an alluring storyline make this a sizzling thriller that will bring our the voyeur in everyone. Come on. We know you want to watch."
"Voyeur II (2 DISC UNRELEASED CDI GAME)","","Region Not Set","","","","","","No","","","Voyeur 2 for the CDI, Previously unreleased sequel now available as a reproduction.

This contains two discs with over 80 minutes of FULL MOTION VIDEO! A complex and dramatic puzzle puts you in control of the experience."
"Whack A Bubble","","Region Not Set","","New Frontier Entertainment","Creative Multimedia Corporation","1997-01-01","","No","Puzzle","","No overview is currently available for this title, please feel free to add one."
"Who Shot Johnny Rock?","","Region Not Set","","Philips Interactive Media, Inc.","Capitol Disc Interactive","1995-01-01","","No","Action","","It's the rollicking 30's and someone has killed popular singer Johnny Rock in this action-packed gangster whodunit. The player will need to navigate the back streets, gaming halls, funeral parlors and the dirty sections of this city to get at the clues held by a number of shady characters and solve this murder mystery. Bad guys with machine guns provide a high level of shooting action."
"Wordplay","","Region Not Set","","Philips Interactive Media, Inc.","Backs Electronic Publishing","1994-01-01","","No","Puzzle","","No overview is currently available for this title, please feel free to add one."
"World Cup Golf: Hyatt Dorado Beach","","Region Not Set","","Philips Interactive Media, Inc.","U.S. Gold Ltd.","1996-01-01","","No","Sports","","No overview is currently available for this title, please feel free to add one."
"X-Men Night of the Sentinels","","Region Not Set","","","","1992-10-01","1","No","Action","E - Everyone","Philips CD-i Movies"
"Xplora1: Peter Gabriel's Secret World","","Region Not Set","","Philips Interactive Media, Inc.","","1995-12-21","1","No","Music","M - Mature 17+","No overview is currently available for this title, please feel free to add one."
"You Sing Christmas Favorites","","Region Not Set","","","","","","No","","","No overview is currently available for this title, please feel free to add one."
"Zelda: The Wand of Gamelon","","PAL","Netherlands","Philips Interactive Media, Inc.","Animation Magic","1993-10-10","1","No","Action | Adventure","Not Rated","When King Harkinian vanishes on a mission to save Gamelon, Link takes off to rescue him. But soon Link is also missing, and Zelda must free them both from their evil captors. This action adventure arcade-style game features 70 playfields, including palaces, forests, swamps, and a mysterious fairy pool. An awesome array of 90 amazing character will talk to you in full animation. Confront sword-wielding Stalfos, floating Ghini, dreaded Dodongos, pinching Gohma, and much more. You'll have a blast smashing your enemies into utter disgrace!

Dutch Version"
